unityGameTime;leftEyeClosedValue;rightEyeClosedValue;rightCheekRiseValue;leftCheekRiseValue;rightSmileValue;leftSmileValue;rightDimplerValue;leftDimplerValue;rightEyeUpValue;leftEyeUpValue;rightEyeDownValue;leftEyeDownValue;rightEyeRightValue;leftEyeRightValue;rightEyeLeftValue;leftEyeLeftValue;leftBrowLowerValue;rightBrowLowerValue;leftInnerBrowRiseValue;rightInnerBrowRiseValue;leftLidTightnerValue;rightLidTightnerValue;jawDropValue;leftLidRiserValue;rightLidRiserValue;leftLipCornerDepressor;rightLipCornerDepressor;label;flag
4.597;0.000;0.008;0.067;0.069;0.113;0.113;0.278;0.266;0.000;0.000;0.008;0.000;0.000;0.000;0.217;0.130;0.000;0.000;0.000;0.012;0.294;0.022;0.097;0.000;0.000;0.001;0.006;natural;0
4.657;0.000;0.003;0.069;0.071;0.105;0.105;0.266;0.253;0.000;0.000;0.003;0.000;0.000;0.000;0.149;0.062;0.000;0.000;0.000;0.014;0.299;0.027;0.094;0.000;0.000;0.006;0.006;natural;0
4.715;0.000;0.002;0.071;0.068;0.096;0.096;0.254;0.238;0.000;0.000;0.002;0.000;0.000;0.000;0.089;0.002;0.000;0.000;0.000;0.015;0.294;0.100;0.082;0.000;0.000;0.004;0.003;natural;0
4.770;0.000;0.010;0.085;0.071;0.098;0.093;0.250;0.234;0.000;0.000;0.011;0.001;0.000;0.081;0.006;0.000;0.000;0.000;0.000;0.012;0.254;0.018;0.080;0.000;0.000;0.007;0.001;natural;0
4.820;0.000;0.087;0.079;0.074;0.081;0.078;0.235;0.224;0.000;0.000;0.096;0.009;0.000;0.000;0.462;0.377;0.000;0.000;0.000;0.014;0.226;0.003;0.095;0.000;0.000;0.002;0.000;natural;0
4.865;0.000;0.059;0.071;0.070;0.078;0.077;0.226;0.215;0.000;0.000;0.066;0.007;0.000;0.000;0.462;0.377;0.000;0.000;0.000;0.011;0.175;0.001;0.099;0.000;0.000;0.002;0.000;natural;0
4.918;0.000;0.027;0.083;0.084;0.076;0.069;0.223;0.212;0.000;0.000;0.031;0.004;0.000;0.000;0.225;0.137;0.000;0.000;0.000;0.010;0.178;0.002;0.102;0.000;0.000;0.001;0.000;natural;0
4.964;0.000;0.021;0.089;0.089;0.082;0.073;0.229;0.218;0.000;0.000;0.023;0.002;0.000;0.000;0.133;0.045;0.000;0.000;0.000;0.012;0.189;0.014;0.098;0.000;0.000;0.006;0.000;natural;0
5.010;0.000;0.024;0.084;0.091;0.071;0.068;0.225;0.220;0.000;0.000;0.048;0.024;0.000;0.000;0.133;0.045;0.000;0.000;0.000;0.013;0.195;0.005;0.096;0.000;0.000;0.008;0.000;natural;0
5.048;0.000;0.044;0.089;0.092;0.067;0.066;0.229;0.221;0.000;0.000;0.064;0.019;0.000;0.000;0.353;0.266;0.000;0.005;0.001;0.014;0.192;0.002;0.083;0.000;0.000;0.010;0.000;natural;0
5.085;0.000;0.043;0.091;0.092;0.066;0.066;0.231;0.227;0.000;0.000;0.060;0.017;0.000;0.000;0.353;0.266;0.000;0.009;0.000;0.015;0.185;0.001;0.079;0.000;0.000;0.005;0.000;natural;0
5.114;0.000;0.048;0.084;0.084;0.065;0.058;0.226;0.225;0.000;0.000;0.059;0.010;0.000;0.000;0.269;0.182;0.000;0.007;0.000;0.015;0.177;0.000;0.084;0.000;0.000;0.008;0.006;natural;0
5.142;0.000;0.023;0.088;0.097;0.065;0.056;0.217;0.204;0.000;0.000;0.030;0.007;0.000;0.000;0.213;0.126;0.000;0.006;0.000;0.016;0.195;0.001;0.079;0.000;0.000;0.004;0.004;natural;0
5.171;0.000;0.024;0.098;0.101;0.058;0.043;0.192;0.175;0.000;0.000;0.029;0.005;0.000;0.000;0.171;0.083;0.000;0.005;0.000;0.016;0.166;0.018;0.070;0.000;0.000;0.002;0.002;natural;0
5.197;0.000;0.019;0.101;0.102;0.043;0.031;0.153;0.137;0.000;0.000;0.029;0.010;0.000;0.000;0.129;0.041;0.000;0.004;0.000;0.014;0.124;0.008;0.073;0.000;0.000;0.006;0.002;natural;0
5.222;0.000;0.022;0.114;0.124;0.031;0.015;0.109;0.097;0.000;0.000;0.029;0.007;0.000;0.000;0.096;0.008;0.000;0.005;0.001;0.011;0.137;0.005;0.074;0.000;0.000;0.008;0.001;natural;0
5.247;0.000;0.022;0.114;0.124;0.031;0.015;0.109;0.097;0.000;0.000;0.029;0.007;0.000;0.000;0.096;0.008;0.000;0.005;0.001;0.011;0.137;0.005;0.074;0.000;0.000;0.008;0.001;natural;0
5.270;0.000;0.024;0.109;0.121;0.028;0.023;0.104;0.093;0.000;0.000;0.029;0.005;0.000;0.031;0.057;0.000;0.000;0.004;0.001;0.008;0.134;0.020;0.075;0.000;0.000;0.010;0.001;natural;0
5.292;0.000;0.019;0.116;0.120;0.027;0.026;0.125;0.101;0.000;0.000;0.029;0.010;0.000;0.066;0.023;0.000;0.000;0.003;0.001;0.006;0.065;0.011;0.085;0.000;0.000;0.005;0.000;natural;0
5.313;0.000;0.019;0.116;0.120;0.027;0.026;0.125;0.101;0.000;0.000;0.029;0.010;0.000;0.066;0.023;0.000;0.000;0.003;0.001;0.006;0.065;0.011;0.085;0.000;0.000;0.005;0.000;natural;0
5.337;0.000;0.017;0.111;0.114;0.033;0.027;0.139;0.121;0.000;0.000;0.029;0.012;0.000;0.072;0.016;0.000;0.000;0.004;0.001;0.005;0.067;0.060;0.097;0.000;0.000;0.008;0.000;natural;0
5.355;0.000;0.021;0.102;0.102;0.036;0.027;0.148;0.131;0.000;0.000;0.029;0.008;0.000;0.072;0.016;0.000;0.000;0.003;0.001;0.004;0.086;0.045;0.101;0.000;0.000;0.009;0.000;natural;0
5.375;0.000;0.021;0.102;0.102;0.036;0.027;0.148;0.131;0.000;0.000;0.029;0.008;0.000;0.072;0.016;0.000;0.000;0.003;0.001;0.004;0.086;0.045;0.101;0.000;0.000;0.009;0.000;natural;0
5.403;0.000;0.023;0.097;0.097;0.037;0.030;0.183;0.171;0.000;0.000;0.029;0.006;0.000;0.048;0.040;0.000;0.000;0.003;0.001;0.003;0.101;0.015;0.102;0.000;0.000;0.010;0.006;natural;0
5.430;0.000;0.039;0.095;0.083;0.037;0.033;0.205;0.190;0.000;0.000;0.049;0.010;0.000;0.048;0.040;0.000;0.000;0.004;0.001;0.003;0.059;0.022;0.124;0.000;0.000;0.010;0.004;natural;0
5.458;0.028;0.000;0.083;0.078;0.031;0.030;0.163;0.146;0.000;0.000;0.064;0.091;0.000;0.079;0.009;0.000;0.000;0.005;0.001;0.002;0.044;0.077;0.142;0.000;0.000;0.010;0.002;natural;0
5.486;0.028;0.000;0.083;0.078;0.031;0.030;0.163;0.146;0.000;0.000;0.064;0.091;0.000;0.079;0.009;0.000;0.000;0.005;0.001;0.002;0.044;0.077;0.142;0.000;0.000;0.010;0.002;natural;0
5.514;0.060;0.000;0.086;0.083;0.017;0.008;0.050;0.038;0.000;0.000;0.068;0.127;0.299;0.384;0.000;0.000;0.000;0.008;0.001;0.002;0.020;0.057;0.071;0.000;0.000;0.005;0.002;natural;0
5.542;0.020;0.000;0.080;0.079;0.004;0.002;0.014;0.004;0.000;0.000;0.055;0.075;0.299;0.384;0.000;0.000;0.000;0.008;0.000;0.001;0.003;0.046;0.044;0.000;0.000;0.003;0.001;natural;0
5.569;0.000;0.016;0.084;0.084;0.001;0.001;0.026;0.010;0.000;0.000;0.049;0.033;0.189;0.275;0.000;0.000;0.000;0.008;0.000;0.001;0.000;0.039;0.062;0.000;0.000;0.006;0.001;natural;0
5.594;0.000;0.035;0.087;0.087;0.007;0.000;0.036;0.024;0.000;0.000;0.045;0.011;0.017;0.104;0.000;0.000;0.000;0.007;0.001;0.001;0.015;0.011;0.104;0.000;0.000;0.008;0.000;natural;0
5.622;0.000;0.023;0.081;0.089;0.002;0.000;0.014;0.003;0.000;0.000;0.036;0.013;0.017;0.104;0.000;0.000;0.000;0.005;0.001;0.001;0.003;0.058;0.139;0.000;0.000;0.009;0.000;natural;0
5.648;0.000;0.023;0.081;0.089;0.002;0.000;0.014;0.003;0.000;0.000;0.036;0.013;0.017;0.104;0.000;0.000;0.000;0.005;0.001;0.001;0.003;0.058;0.139;0.000;0.000;0.009;0.000;natural;0
5.686;0.000;0.004;0.080;0.086;0.000;0.000;0.000;0.000;0.000;0.000;0.030;0.027;0.176;0.262;0.000;0.000;0.000;0.006;0.001;0.000;0.000;0.050;0.135;0.000;0.000;0.010;0.008;natural;0
5.725;0.000;0.015;0.078;0.088;0.000;0.000;0.000;0.000;0.000;0.000;0.034;0.019;0.176;0.262;0.000;0.000;0.000;0.006;0.002;0.000;0.000;0.038;0.128;0.000;0.000;0.010;0.010;natural;0
5.763;0.000;0.015;0.077;0.090;0.000;0.000;0.000;0.000;0.000;0.000;0.032;0.017;0.032;0.119;0.000;0.000;0.000;0.007;0.002;0.000;0.000;0.078;0.104;0.000;0.000;0.011;0.005;natural;0
5.793;0.000;0.015;0.085;0.098;0.000;0.000;0.008;0.000;0.000;0.000;0.023;0.007;0.000;0.014;0.073;0.000;0.000;0.007;0.002;0.000;0.000;0.107;0.097;0.000;0.000;0.011;0.003;natural;0
5.824;0.000;0.021;0.088;0.096;0.018;0.005;0.050;0.038;0.000;0.000;0.025;0.005;0.000;0.000;0.127;0.040;0.001;0.007;0.002;0.000;0.005;0.022;0.110;0.000;0.000;0.005;0.002;natural;0
5.853;0.000;0.012;0.082;0.074;0.023;0.007;0.136;0.093;0.000;0.000;0.021;0.009;0.000;0.000;0.157;0.070;0.001;0.006;0.002;0.000;0.002;0.005;0.158;0.000;0.000;0.003;0.001;natural;0
5.883;0.000;0.012;0.082;0.074;0.023;0.007;0.136;0.093;0.000;0.000;0.021;0.009;0.000;0.000;0.157;0.070;0.001;0.006;0.002;0.000;0.002;0.005;0.158;0.000;0.000;0.003;0.001;natural;0
5.911;0.000;0.001;0.079;0.075;0.010;0.004;0.101;0.068;0.000;0.000;0.006;0.005;0.000;0.000;0.184;0.098;0.001;0.004;0.001;0.000;0.001;0.022;0.146;0.000;0.000;0.006;0.001;natural;0
5.939;0.000;0.000;0.078;0.076;0.005;0.002;0.018;0.015;0.000;0.000;0.002;0.002;0.000;0.000;0.212;0.126;0.001;0.004;0.001;0.000;0.000;0.005;0.053;0.000;0.000;0.008;0.000;natural;0
5.967;0.000;0.007;0.077;0.084;0.002;0.001;0.004;0.004;0.000;0.000;0.008;0.001;0.000;0.000;0.212;0.126;0.001;0.003;0.001;0.000;0.000;0.003;0.031;0.000;0.000;0.009;0.000;natural;0
5.995;0.000;0.003;0.077;0.080;0.001;0.001;0.001;0.001;0.000;0.000;0.003;0.000;0.000;0.000;0.206;0.119;0.001;0.002;0.001;0.000;0.000;0.003;0.037;0.000;0.000;0.004;0.000;natural;0
6.022;0.000;0.008;0.076;0.078;0.005;0.000;0.013;0.000;0.000;0.000;0.008;0.000;0.000;0.000;0.205;0.119;0.000;0.002;0.001;0.000;0.000;0.002;0.066;0.000;0.000;0.007;0.000;natural;0
6.050;0.000;0.019;0.076;0.077;0.008;0.000;0.019;0.006;0.000;0.000;0.020;0.001;0.000;0.000;0.199;0.112;0.000;0.002;0.001;0.000;0.000;0.001;0.090;0.000;0.000;0.009;0.000;natural;0
6.079;0.000;0.019;0.076;0.077;0.008;0.000;0.019;0.006;0.000;0.000;0.020;0.001;0.000;0.000;0.199;0.112;0.000;0.002;0.001;0.000;0.000;0.001;0.090;0.000;0.000;0.009;0.000;natural;0
6.108;0.000;0.068;0.076;0.077;0.009;0.000;0.022;0.008;0.000;0.000;0.075;0.008;0.000;0.000;0.191;0.105;0.000;0.003;0.001;0.000;0.000;0.000;0.137;0.000;0.000;0.009;0.000;natural;0
6.134;0.000;0.096;0.086;0.085;0.010;0.000;0.024;0.009;0.000;0.000;0.156;0.063;0.000;0.000;0.190;0.103;0.008;0.007;0.001;0.000;0.000;0.000;0.145;0.000;0.000;0.010;0.000;natural;0
6.162;0.011;0.113;0.111;0.121;0.010;0.000;0.025;0.010;0.000;0.000;0.291;0.223;0.000;0.000;0.166;0.079;0.044;0.030;0.004;0.001;0.000;0.001;0.129;0.000;0.000;0.010;0.000;natural;0
6.190;0.016;0.050;0.117;0.142;0.010;0.000;0.016;0.004;0.000;0.000;0.308;0.283;0.000;0.000;0.169;0.080;0.055;0.037;0.004;0.000;0.000;0.001;0.080;0.000;0.000;0.010;0.000;natural;0
6.218;0.005;0.004;0.119;0.146;0.005;0.000;0.005;0.002;0.000;0.000;0.218;0.219;0.000;0.000;0.192;0.103;0.061;0.041;0.007;0.000;0.000;0.000;0.077;0.000;0.000;0.011;0.006;natural;0
6.247;0.005;0.004;0.119;0.146;0.005;0.000;0.005;0.002;0.000;0.000;0.218;0.219;0.000;0.000;0.192;0.103;0.061;0.041;0.007;0.000;0.000;0.000;0.077;0.000;0.000;0.011;0.006;natural;0
6.275;0.002;0.017;0.107;0.131;0.003;0.000;0.002;0.001;0.000;0.000;0.187;0.173;0.000;0.000;0.192;0.103;0.060;0.044;0.008;0.001;0.000;0.001;0.083;0.000;0.000;0.011;0.008;natural;0
6.302;0.000;0.008;0.105;0.131;0.001;0.000;0.001;0.000;0.000;0.000;0.103;0.095;0.000;0.000;0.161;0.072;0.057;0.043;0.010;0.001;0.000;0.002;0.061;0.000;0.000;0.011;0.010;natural;0
6.330;0.005;0.000;0.100;0.116;0.001;0.000;0.000;0.000;0.000;0.000;0.048;0.052;0.000;0.000;0.123;0.035;0.054;0.037;0.011;0.002;0.000;0.059;0.056;0.000;0.000;0.011;0.010;natural;0
6.358;0.000;0.006;0.084;0.101;0.000;0.000;0.000;0.000;0.000;0.000;0.042;0.036;0.000;0.000;0.097;0.009;0.035;0.034;0.009;0.001;0.000;0.023;0.062;0.000;0.000;0.011;0.006;natural;0
6.386;0.000;0.013;0.087;0.096;0.000;0.000;0.000;0.000;0.000;0.000;0.031;0.018;0.000;0.017;0.071;0.000;0.024;0.026;0.007;0.001;0.000;0.026;0.064;0.000;0.000;0.011;0.003;natural;0
6.414;0.000;0.013;0.087;0.096;0.000;0.000;0.000;0.000;0.000;0.000;0.031;0.018;0.000;0.017;0.071;0.000;0.024;0.026;0.007;0.001;0.000;0.026;0.064;0.000;0.000;0.011;0.003;natural;0
6.443;0.000;0.014;0.089;0.082;0.000;0.000;0.017;0.005;0.000;0.000;0.020;0.005;0.000;0.027;0.061;0.000;0.017;0.022;0.006;0.001;0.000;0.039;0.081;0.000;0.000;0.011;0.002;natural;0
6.471;0.000;0.017;0.072;0.060;0.019;0.006;0.082;0.065;0.000;0.000;0.018;0.001;0.000;0.036;0.052;0.000;0.012;0.016;0.004;0.001;0.000;0.014;0.121;0.000;0.000;0.005;0.001;natural;0
6.498;0.000;0.003;0.074;0.056;0.024;0.020;0.140;0.123;0.000;0.000;0.003;0.000;0.000;0.058;0.029;0.000;0.009;0.012;0.004;0.001;0.000;0.021;0.162;0.000;0.000;0.002;0.001;natural;0
6.526;0.000;0.001;0.068;0.055;0.034;0.025;0.181;0.164;0.000;0.000;0.001;0.000;0.000;0.066;0.021;0.000;0.007;0.009;0.003;0.000;0.000;0.025;0.167;0.000;0.000;0.001;0.000;natural;0
6.554;0.000;0.001;0.066;0.042;0.037;0.026;0.194;0.183;0.000;0.000;0.001;0.000;0.000;0.069;0.018;0.000;0.005;0.007;0.002;0.000;0.000;0.026;0.207;0.000;0.000;0.001;0.000;natural;0
6.582;0.000;0.001;0.066;0.042;0.037;0.026;0.194;0.183;0.000;0.000;0.001;0.000;0.000;0.069;0.018;0.000;0.005;0.007;0.002;0.000;0.000;0.026;0.207;0.000;0.000;0.001;0.000;natural;0
6.610;0.000;0.000;0.066;0.050;0.038;0.034;0.195;0.184;0.000;0.000;0.000;0.000;0.000;0.073;0.014;0.000;0.004;0.005;0.002;0.000;0.000;0.027;0.211;0.000;0.000;0.005;0.006;natural;0
6.639;0.000;0.000;0.065;0.041;0.038;0.031;0.196;0.185;0.000;0.000;0.000;0.000;0.000;0.074;0.013;0.000;0.003;0.004;0.002;0.000;0.000;0.039;0.182;0.000;0.000;0.003;0.004;natural;0
6.666;0.000;0.001;0.065;0.048;0.050;0.035;0.210;0.194;0.000;0.000;0.001;0.000;0.000;0.074;0.013;0.000;0.002;0.003;0.001;0.000;0.000;0.035;0.169;0.000;0.000;0.002;0.002;natural;0
6.693;0.000;0.008;0.069;0.055;0.044;0.037;0.212;0.195;0.000;0.000;0.008;0.000;0.000;0.062;0.025;0.000;0.002;0.003;0.001;0.000;0.000;0.033;0.145;0.000;0.000;0.001;0.001;natural;0
6.721;0.000;0.003;0.067;0.054;0.051;0.038;0.221;0.209;0.000;0.000;0.003;0.000;0.000;0.053;0.034;0.000;0.002;0.002;0.001;0.000;0.000;0.010;0.136;0.000;0.000;0.001;0.001;natural;0
6.749;0.000;0.003;0.067;0.054;0.051;0.038;0.221;0.209;0.000;0.000;0.003;0.000;0.000;0.053;0.034;0.000;0.002;0.002;0.001;0.000;0.000;0.010;0.136;0.000;0.000;0.001;0.001;natural;0
6.777;0.000;0.002;0.066;0.059;0.053;0.038;0.222;0.211;0.000;0.000;0.002;0.000;0.000;0.051;0.036;0.000;0.001;0.002;0.001;0.000;0.000;0.003;0.149;0.000;0.000;0.006;0.001;natural;0
6.806;0.000;0.001;0.059;0.057;0.054;0.038;0.223;0.212;0.000;0.000;0.001;0.000;0.000;0.049;0.037;0.000;0.001;0.001;0.001;0.000;0.000;0.001;0.202;0.000;0.000;0.008;0.000;natural;0
6.833;0.000;0.000;0.061;0.044;0.054;0.049;0.231;0.230;0.000;0.000;0.000;0.000;0.000;0.045;0.042;0.000;0.001;0.001;0.000;0.000;0.000;0.016;0.219;0.000;0.000;0.005;0.000;natural;0
6.860;0.000;0.000;0.057;0.048;0.054;0.052;0.247;0.224;0.000;0.000;0.000;0.000;0.000;0.034;0.052;0.000;0.001;0.001;0.000;0.000;0.000;0.006;0.203;0.000;0.000;0.003;0.000;natural;0
6.888;0.000;0.009;0.067;0.057;0.054;0.054;0.249;0.232;0.000;0.000;0.009;0.000;0.000;0.032;0.055;0.000;0.001;0.001;0.000;0.000;0.000;0.019;0.147;0.000;0.000;0.007;0.000;natural;0
6.916;0.000;0.009;0.067;0.057;0.054;0.054;0.249;0.232;0.000;0.000;0.009;0.000;0.000;0.032;0.055;0.000;0.001;0.001;0.000;0.000;0.000;0.019;0.147;0.000;0.000;0.007;0.000;natural;0
6.944;0.000;0.013;0.085;0.069;0.061;0.054;0.234;0.225;0.000;0.000;0.013;0.000;0.000;0.034;0.054;0.000;0.000;0.001;0.000;0.000;0.000;0.061;0.101;0.000;0.000;0.009;0.000;natural;0
6.973;0.000;0.015;0.090;0.086;0.064;0.054;0.234;0.224;0.000;0.000;0.015;0.000;0.000;0.034;0.054;0.000;0.002;0.000;0.001;0.000;0.000;0.051;0.115;0.000;0.000;0.010;0.000;natural;0
7.000;0.000;0.023;0.085;0.079;0.064;0.054;0.255;0.231;0.000;0.000;0.024;0.001;0.000;0.053;0.035;0.000;0.001;0.000;0.001;0.000;0.000;0.047;0.124;0.000;0.000;0.010;0.000;natural;0
7.028;0.000;0.013;0.082;0.074;0.065;0.054;0.259;0.245;0.000;0.000;0.022;0.009;0.000;0.062;0.025;0.000;0.001;0.000;0.001;0.000;0.000;0.015;0.153;0.000;0.000;0.005;0.000;natural;0
7.055;0.000;0.038;0.080;0.071;0.065;0.054;0.260;0.249;0.000;0.000;0.049;0.012;0.007;0.095;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.058;0.155;0.000;0.000;0.008;0.000;natural;0
7.084;0.000;0.038;0.080;0.071;0.065;0.054;0.260;0.249;0.000;0.000;0.049;0.012;0.007;0.095;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.058;0.155;0.000;0.000;0.008;0.000;natural;0
7.112;0.004;0.094;0.063;0.062;0.061;0.054;0.254;0.240;0.000;0.000;0.272;0.197;0.041;0.128;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.015;0.152;0.000;0.000;0.004;0.000;natural;0
7.140;0.121;0.329;0.069;0.083;0.058;0.054;0.259;0.247;0.000;0.000;0.315;0.353;0.041;0.129;0.000;0.000;0.063;0.020;0.001;0.000;0.000;0.004;0.138;0.000;0.000;0.007;0.000;natural;0
7.168;0.016;0.261;0.072;0.089;0.057;0.054;0.260;0.249;0.000;0.000;0.360;0.270;0.000;0.000;0.223;0.136;0.083;0.031;0.001;0.000;0.000;0.001;0.133;0.000;0.000;0.009;0.000;natural;0
7.195;0.000;0.226;0.073;0.084;0.056;0.054;0.260;0.250;0.000;0.000;0.300;0.108;0.000;0.000;0.427;0.342;0.074;0.033;0.001;0.000;0.000;0.001;0.132;0.000;0.000;0.010;0.000;natural;0
7.223;0.000;0.107;0.069;0.075;0.055;0.054;0.245;0.234;0.000;0.000;0.147;0.041;0.000;0.000;0.428;0.343;0.049;0.027;0.001;0.000;0.000;0.000;0.124;0.000;0.000;0.005;0.000;natural;0
7.251;0.000;0.030;0.067;0.070;0.055;0.054;0.254;0.244;0.000;0.000;0.048;0.018;0.000;0.000;0.374;0.289;0.034;0.020;0.001;0.000;0.000;0.000;0.127;0.000;0.000;0.003;0.000;natural;0
7.280;0.000;0.030;0.067;0.070;0.055;0.054;0.254;0.244;0.000;0.000;0.048;0.018;0.000;0.000;0.374;0.289;0.034;0.020;0.001;0.000;0.000;0.000;0.127;0.000;0.000;0.003;0.000;natural;0
7.309;0.000;0.015;0.066;0.060;0.055;0.054;0.258;0.247;0.000;0.000;0.020;0.005;0.000;0.000;0.342;0.256;0.024;0.015;0.001;0.000;0.000;0.000;0.129;0.000;0.000;0.001;0.000;natural;0
7.336;0.000;0.017;0.066;0.062;0.055;0.054;0.256;0.241;0.000;0.000;0.018;0.001;0.000;0.000;0.326;0.240;0.017;0.011;0.000;0.000;0.000;0.000;0.138;0.000;0.000;0.001;0.000;natural;0
7.363;0.000;0.002;0.066;0.058;0.055;0.054;0.254;0.238;0.000;0.000;0.002;0.000;0.000;0.000;0.299;0.213;0.013;0.009;0.000;0.000;0.000;0.000;0.143;0.000;0.000;0.000;0.000;natural;0
7.391;0.000;0.001;0.059;0.056;0.054;0.054;0.258;0.245;0.000;0.000;0.001;0.000;0.000;0.000;0.284;0.198;0.010;0.007;0.000;0.000;0.000;0.000;0.145;0.000;0.000;0.000;0.000;natural;0
7.419;0.000;0.000;0.056;0.055;0.054;0.054;0.255;0.240;0.000;0.000;0.000;0.000;0.000;0.000;0.284;0.198;0.007;0.005;0.000;0.000;0.000;0.000;0.146;0.000;0.000;0.000;0.000;natural;0
7.448;0.000;0.000;0.056;0.055;0.054;0.054;0.255;0.240;0.000;0.000;0.000;0.000;0.000;0.000;0.284;0.198;0.007;0.005;0.000;0.000;0.000;0.000;0.146;0.000;0.000;0.000;0.000;natural;0
7.475;0.000;0.000;0.055;0.059;0.054;0.054;0.253;0.237;0.000;0.000;0.000;0.000;0.000;0.000;0.286;0.200;0.006;0.004;0.000;0.000;0.000;0.000;0.137;0.000;0.000;0.000;0.000;natural;0
7.503;0.000;0.000;0.055;0.045;0.054;0.054;0.252;0.236;0.000;0.000;0.000;0.000;0.000;0.000;0.293;0.207;0.005;0.003;0.000;0.000;0.000;0.000;0.142;0.000;0.000;0.000;0.000;natural;0
7.530;0.000;0.001;0.055;0.049;0.054;0.054;0.251;0.235;0.000;0.000;0.001;0.000;0.000;0.000;0.293;0.207;0.004;0.003;0.000;0.000;0.000;0.000;0.136;0.000;0.000;0.000;0.000;natural;0
7.558;0.000;0.001;0.054;0.051;0.054;0.044;0.240;0.228;0.000;0.000;0.001;0.000;0.000;0.000;0.286;0.200;0.003;0.002;0.000;0.000;0.000;0.000;0.133;0.000;0.000;0.006;0.000;natural;0
7.586;0.001;0.000;0.054;0.043;0.054;0.041;0.244;0.230;0.000;0.000;0.001;0.002;0.000;0.000;0.120;0.033;0.002;0.002;0.000;0.000;0.000;0.000;0.132;0.000;0.000;0.004;0.000;natural;0
7.614;0.001;0.000;0.054;0.043;0.054;0.041;0.244;0.230;0.000;0.000;0.001;0.002;0.000;0.000;0.120;0.033;0.002;0.002;0.000;0.000;0.000;0.000;0.132;0.000;0.000;0.004;0.000;natural;0
7.643;0.001;0.000;0.054;0.046;0.054;0.047;0.238;0.231;0.000;0.000;0.000;0.001;0.114;0.201;0.000;0.000;0.002;0.001;0.000;0.000;0.000;0.000;0.131;0.000;0.000;0.002;0.000;natural;0
