unityGameTime;leftEyeClosedValue;rightEyeClosedValue;rightCheekRiseValue;leftCheekRiseValue;rightSmileValue;leftSmileValue;rightDimplerValue;leftDimplerValue;rightEyeUpValue;leftEyeUpValue;rightEyeDownValue;leftEyeDownValue;rightEyeRightValue;leftEyeRightValue;rightEyeLeftValue;leftEyeLeftValue;leftBrowLowerValue;rightBrowLowerValue;leftInnerBrowRiseValue;rightInnerBrowRiseValue;leftLidTightnerValue;rightLidTightnerValue;jawDropValue;leftLidRiserValue;rightLidRiserValue;leftLipCornerDepressor;rightLipCornerDepressor;label;flag
4.679;0.000;0.011;0.001;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.011;0.000;0.000;0.069;0.018;0.000;0.040;0.049;0.026;0.030;0.012;0.011;0.006;0.000;0.000;0.001;0.001;natural;0
4.731;0.000;0.014;0.007;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.047;0.032;0.000;0.074;0.014;0.000;0.051;0.061;0.037;0.046;0.022;0.011;0.009;0.000;0.000;0.000;0.000;natural;0
4.783;0.040;0.000;0.019;0.028;0.000;0.000;0.000;0.000;0.000;0.000;0.124;0.163;0.116;0.205;0.000;0.000;0.085;0.107;0.048;0.063;0.024;0.011;0.010;0.000;0.000;0.006;0.000;natural;0
4.835;0.052;0.001;0.026;0.036;0.000;0.000;0.000;0.000;0.000;0.000;0.141;0.191;0.345;0.435;0.000;0.000;0.122;0.145;0.066;0.078;0.026;0.024;0.010;0.000;0.000;0.009;0.004;natural;0
4.888;0.041;0.000;0.026;0.037;0.000;0.000;0.000;0.000;0.000;0.000;0.135;0.175;0.344;0.433;0.000;0.000;0.148;0.160;0.087;0.094;0.026;0.026;0.010;0.000;0.000;0.010;0.007;natural;0
4.946;0.066;0.001;0.034;0.049;0.000;0.000;0.000;0.000;0.000;0.000;0.174;0.236;0.337;0.426;0.000;0.000;0.169;0.189;0.093;0.103;0.027;0.034;0.011;0.000;0.000;0.011;0.010;natural;0
4.999;0.001;0.043;0.033;0.048;0.004;0.000;0.000;0.000;0.000;0.000;0.188;0.147;0.482;0.568;0.000;0.000;0.166;0.189;0.093;0.099;0.027;0.033;0.011;0.000;0.000;0.011;0.003;natural;0
5.055;0.005;0.000;0.031;0.045;0.007;0.006;0.000;0.000;0.000;0.000;0.121;0.125;0.543;0.628;0.000;0.000;0.151;0.182;0.085;0.094;0.017;0.031;0.021;0.000;0.000;0.005;0.002;natural;0
5.109;0.000;0.036;0.014;0.031;0.008;0.002;0.000;0.000;0.000;0.000;0.068;0.032;0.623;0.703;0.000;0.000;0.100;0.113;0.070;0.076;0.012;0.029;0.026;0.000;0.000;0.004;0.001;natural;0
5.159;0.000;0.028;0.004;0.013;0.005;0.001;0.000;0.000;0.000;0.000;0.029;0.002;0.597;0.677;0.000;0.000;0.050;0.062;0.037;0.045;0.011;0.014;0.015;0.000;0.000;0.001;0.000;natural;0
5.207;0.000;0.027;0.007;0.012;0.003;0.001;0.000;0.000;0.000;0.000;0.028;0.000;0.553;0.634;0.000;0.000;0.045;0.059;0.028;0.039;0.011;0.012;0.013;0.000;0.000;0.001;0.000;natural;0
5.254;0.000;0.121;0.009;0.018;0.002;0.001;0.000;0.000;0.000;0.000;0.148;0.029;0.473;0.555;0.000;0.000;0.060;0.081;0.037;0.042;0.020;0.012;0.012;0.000;0.000;0.000;0.000;natural;0
5.297;0.005;0.140;0.023;0.029;0.001;0.000;0.000;0.000;0.000;0.000;0.207;0.133;0.392;0.475;0.000;0.000;0.131;0.159;0.053;0.051;0.063;0.034;0.011;0.000;0.000;0.008;0.000;natural;0
5.342;0.000;0.045;0.017;0.018;0.000;0.000;0.000;0.000;0.000;0.000;0.059;0.014;0.392;0.475;0.000;0.000;0.089;0.118;0.045;0.043;0.029;0.021;0.011;0.000;0.000;0.004;0.000;natural;0
5.386;0.000;0.014;0.007;0.006;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.002;0.403;0.486;0.000;0.000;0.051;0.073;0.033;0.032;0.018;0.015;0.011;0.000;0.000;0.003;0.000;natural;0
5.429;0.000;0.000;0.001;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.294;0.378;0.000;0.000;0.024;0.028;0.018;0.021;0.012;0.002;0.011;0.004;0.000;0.001;0.000;natural;0
5.473;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.182;0.267;0.000;0.000;0.019;0.021;0.016;0.018;0.011;0.001;0.011;0.002;0.000;0.001;0.000;natural;0
5.517;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.072;0.158;0.000;0.000;0.016;0.017;0.015;0.020;0.004;0.000;0.011;0.002;0.000;0.000;0.000;natural;0
5.559;0.000;0.018;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.018;0.000;0.354;0.438;0.000;0.000;0.017;0.020;0.013;0.022;0.009;0.006;0.011;0.004;0.000;0.000;0.000;natural;0
5.602;0.000;0.013;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.013;0.000;0.514;0.597;0.000;0.000;0.020;0.022;0.013;0.023;0.010;0.008;0.011;0.003;0.000;0.000;0.000;natural;0
5.632;0.000;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.011;0.000;0.514;0.597;0.000;0.000;0.017;0.018;0.012;0.024;0.010;0.009;0.011;0.002;0.000;0.000;0.000;natural;0
5.660;0.000;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.011;0.000;0.423;0.507;0.000;0.000;0.019;0.020;0.012;0.024;0.010;0.009;0.011;0.001;0.000;0.000;0.000;natural;0
5.689;0.000;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.011;0.000;0.423;0.507;0.000;0.000;0.019;0.020;0.012;0.024;0.010;0.009;0.011;0.001;0.000;0.000;0.000;natural;0
5.730;0.000;0.012;0.006;0.005;0.000;0.000;0.000;0.000;0.000;0.000;0.012;0.000;0.373;0.457;0.000;0.000;0.022;0.025;0.015;0.025;0.011;0.021;0.011;0.000;0.000;0.000;0.000;natural;0
5.772;0.000;0.017;0.008;0.008;0.000;0.000;0.000;0.000;0.000;0.000;0.017;0.000;0.529;0.612;0.000;0.000;0.023;0.027;0.018;0.028;0.011;0.017;0.011;0.000;0.000;0.000;0.000;natural;0
5.815;0.000;0.021;0.005;0.009;0.000;0.000;0.000;0.000;0.000;0.000;0.021;0.000;0.529;0.612;0.000;0.000;0.024;0.027;0.020;0.030;0.011;0.015;0.011;0.000;0.000;0.000;0.000;natural;0
5.856;0.000;0.009;0.003;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.009;0.000;0.465;0.550;0.000;0.000;0.023;0.028;0.015;0.028;0.007;0.008;0.011;0.000;0.000;0.000;0.000;natural;0
5.897;0.000;0.001;0.001;0.005;0.000;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.299;0.385;0.000;0.000;0.019;0.019;0.009;0.022;0.002;0.002;0.011;0.000;0.000;0.000;0.000;natural;0
5.925;0.000;0.001;0.001;0.005;0.000;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.299;0.385;0.000;0.000;0.019;0.019;0.009;0.022;0.002;0.002;0.011;0.000;0.000;0.000;0.000;natural;0
5.967;0.000;0.000;0.000;0.004;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.175;0.262;0.000;0.000;0.013;0.010;0.005;0.019;0.000;0.001;0.011;0.000;0.000;0.000;0.000;natural;0
6.009;0.000;0.000;0.006;0.007;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.146;0.233;0.000;0.000;0.010;0.007;0.007;0.013;0.000;0.000;0.011;0.000;0.000;0.000;0.000;natural;0
6.051;0.000;0.000;0.008;0.009;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.059;0.146;0.000;0.000;0.007;0.005;0.009;0.010;0.000;0.000;0.011;0.000;0.000;0.000;0.000;natural;0
6.092;0.000;0.000;0.009;0.009;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.010;0.098;0.000;0.000;0.006;0.004;0.007;0.007;0.000;0.000;0.021;0.000;0.000;0.000;0.000;natural;0
6.133;0.000;0.000;0.010;0.010;0.006;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.006;0.081;0.000;0.003;0.002;0.004;0.004;0.000;0.000;0.018;0.000;0.000;0.000;0.000;natural;0
6.176;0.000;0.000;0.011;0.011;0.004;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.006;0.081;0.000;0.006;0.005;0.003;0.003;0.000;0.000;0.023;0.000;0.000;0.000;0.000;natural;0
6.218;0.000;0.000;0.011;0.011;0.007;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.245;0.330;0.000;0.000;0.005;0.004;0.003;0.003;0.000;0.000;0.025;0.000;0.000;0.000;0.000;natural;0
6.258;0.000;0.000;0.011;0.011;0.005;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.226;0.312;0.000;0.000;0.003;0.003;0.002;0.002;0.000;0.000;0.027;0.000;0.000;0.000;0.000;natural;0
6.300;0.000;0.000;0.011;0.011;0.008;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.198;0.284;0.000;0.000;0.002;0.002;0.001;0.001;0.000;0.000;0.027;0.000;0.000;0.000;0.000;natural;0
6.343;0.000;0.000;0.011;0.011;0.009;0.006;0.000;0.000;0.000;0.000;0.000;0.000;0.169;0.255;0.000;0.000;0.002;0.002;0.001;0.001;0.000;0.000;0.027;0.000;0.000;0.000;0.000;natural;0
6.385;0.000;0.000;0.011;0.011;0.005;0.004;0.000;0.000;0.000;0.000;0.000;0.000;0.155;0.241;0.000;0.000;0.002;0.001;0.001;0.001;0.000;0.000;0.027;0.000;0.000;0.000;0.000;natural;0
6.426;0.000;0.000;0.011;0.011;0.002;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.150;0.236;0.000;0.000;0.001;0.001;0.001;0.001;0.000;0.000;0.027;0.000;0.000;0.000;0.000;natural;0
6.468;0.000;0.000;0.011;0.011;0.001;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.150;0.236;0.000;0.000;0.001;0.001;0.001;0.001;0.000;0.000;0.027;0.000;0.000;0.000;0.000;natural;0
6.510;0.000;0.000;0.011;0.011;0.001;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.140;0.226;0.000;0.000;0.001;0.001;0.000;0.000;0.000;0.000;0.027;0.000;0.000;0.000;0.000;natural;0
6.552;0.000;0.000;0.011;0.011;0.006;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.169;0.082;0.001;0.000;0.000;0.000;0.000;0.000;0.027;0.000;0.000;0.000;0.000;natural;0
6.593;0.000;0.000;0.005;0.011;0.002;0.006;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.304;0.218;0.000;0.000;0.000;0.000;0.000;0.000;0.014;0.000;0.000;0.000;0.000;natural;0
6.621;0.000;0.000;0.005;0.011;0.002;0.006;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.304;0.218;0.000;0.000;0.000;0.000;0.000;0.000;0.014;0.000;0.000;0.000;0.000;natural;0
6.651;0.000;0.000;0.002;0.011;0.001;0.004;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.276;0.190;0.000;0.000;0.000;0.000;0.000;0.000;0.012;0.000;0.000;0.000;0.000;natural;0
6.678;0.000;0.000;0.006;0.011;0.006;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.256;0.171;0.000;0.000;0.000;0.000;0.000;0.000;0.012;0.000;0.000;0.000;0.000;natural;0
6.705;0.000;0.000;0.003;0.011;0.008;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.214;0.128;0.000;0.000;0.000;0.000;0.000;0.000;0.020;0.000;0.000;0.000;0.000;natural;0
6.733;0.000;0.000;0.006;0.011;0.005;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.178;0.092;0.000;0.000;0.000;0.004;0.000;0.000;0.015;0.000;0.000;0.000;0.000;natural;0
6.761;0.000;0.000;0.003;0.011;0.008;0.006;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.156;0.070;0.000;0.000;0.000;0.003;0.000;0.000;0.021;0.000;0.000;0.000;0.000;natural;0
6.789;0.000;0.000;0.003;0.011;0.008;0.006;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.156;0.070;0.000;0.000;0.000;0.003;0.000;0.000;0.021;0.000;0.000;0.000;0.000;natural;0
6.818;0.000;0.000;0.002;0.011;0.004;0.004;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.125;0.038;0.000;0.000;0.000;0.002;0.000;0.000;0.016;0.000;0.000;0.000;0.000;natural;0
6.847;0.000;0.000;0.006;0.011;0.007;0.007;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.099;0.013;0.000;0.000;0.000;0.002;0.000;0.000;0.014;0.000;0.000;0.000;0.000;natural;0
6.873;0.000;0.000;0.003;0.011;0.009;0.004;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.013;0.073;0.000;0.000;0.000;0.000;0.002;0.000;0.000;0.012;0.000;0.000;0.000;0.000;natural;0
6.900;0.000;0.000;0.002;0.011;0.010;0.008;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.033;0.054;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.012;0.000;0.000;0.000;0.000;natural;0
6.928;0.000;0.000;0.006;0.011;0.010;0.009;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.057;0.030;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.011;0.000;0.000;0.000;0.000;natural;0
6.957;0.000;0.000;0.006;0.011;0.010;0.009;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.057;0.030;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.011;0.000;0.000;0.000;0.000;natural;0
6.985;0.000;0.000;0.008;0.011;0.010;0.005;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.084;0.003;0.000;0.000;0.000;0.000;0.004;0.000;0.000;0.011;0.000;0.000;0.000;0.000;natural;0
7.014;0.000;0.000;0.009;0.011;0.011;0.008;0.000;0.000;0.000;0.000;0.000;0.000;0.013;0.100;0.000;0.000;0.000;0.000;0.000;0.004;0.000;0.000;0.011;0.000;0.000;0.000;0.000;natural;0
7.041;0.000;0.000;0.010;0.011;0.021;0.009;0.000;0.000;0.000;0.000;0.000;0.000;0.019;0.106;0.000;0.000;0.004;0.004;0.000;0.006;0.000;0.000;0.020;0.000;0.000;0.000;0.000;natural;0
7.068;0.000;0.000;0.010;0.011;0.025;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.029;0.116;0.000;0.000;0.003;0.003;0.000;0.008;0.000;0.000;0.032;0.000;0.000;0.000;0.000;natural;0
7.096;0.000;0.000;0.011;0.011;0.047;0.021;0.029;0.006;0.000;0.000;0.000;0.000;0.029;0.116;0.000;0.000;0.002;0.002;0.004;0.010;0.000;0.000;0.036;0.000;0.000;0.000;0.000;natural;0
7.125;0.000;0.000;0.011;0.011;0.047;0.021;0.029;0.006;0.000;0.000;0.000;0.000;0.029;0.116;0.000;0.000;0.002;0.002;0.004;0.010;0.000;0.000;0.036;0.000;0.000;0.000;0.000;natural;0
7.154;0.000;0.000;0.021;0.011;0.085;0.047;0.059;0.030;0.000;0.000;0.000;0.000;0.036;0.123;0.000;0.000;0.002;0.002;0.003;0.011;0.000;0.000;0.049;0.000;0.000;0.000;0.000;natural;0
7.182;0.000;0.000;0.018;0.021;0.091;0.052;0.064;0.036;0.000;0.000;0.000;0.000;0.055;0.141;0.000;0.000;0.002;0.002;0.002;0.012;0.000;0.000;0.043;0.000;0.000;0.000;0.000;natural;0
7.209;0.000;0.000;0.023;0.024;0.092;0.054;0.057;0.026;0.000;0.000;0.000;0.000;0.055;0.141;0.000;0.000;0.001;0.001;0.002;0.012;0.000;0.000;0.041;0.000;0.000;0.000;0.000;natural;0
7.237;0.000;0.000;0.018;0.019;0.079;0.046;0.027;0.021;0.000;0.000;0.000;0.000;0.048;0.134;0.000;0.000;0.001;0.001;0.005;0.016;0.009;0.000;0.039;0.000;0.000;0.000;0.000;natural;0
7.265;0.000;0.000;0.015;0.023;0.070;0.038;0.017;0.009;0.000;0.000;0.000;0.000;0.047;0.133;0.000;0.000;0.001;0.001;0.007;0.018;0.012;0.000;0.039;0.000;0.000;0.000;0.000;natural;0
7.293;0.000;0.000;0.015;0.023;0.070;0.038;0.017;0.009;0.000;0.000;0.000;0.000;0.047;0.133;0.000;0.000;0.001;0.001;0.007;0.018;0.012;0.000;0.039;0.000;0.000;0.000;0.000;natural;0
7.322;0.000;0.000;0.014;0.018;0.051;0.034;0.014;0.004;0.000;0.000;0.000;0.000;0.041;0.128;0.000;0.000;0.001;0.001;0.009;0.020;0.007;0.000;0.038;0.000;0.000;0.000;0.000;natural;0
7.350;0.000;0.000;0.013;0.015;0.044;0.031;0.012;0.002;0.000;0.000;0.000;0.000;0.041;0.127;0.000;0.000;0.001;0.001;0.007;0.019;0.011;0.000;0.038;0.000;0.000;0.000;0.000;natural;0
7.378;0.000;0.000;0.012;0.013;0.041;0.030;0.004;0.001;0.000;0.000;0.000;0.000;0.041;0.127;0.000;0.000;0.004;0.001;0.009;0.019;0.006;0.000;0.033;0.000;0.000;0.000;0.000;natural;0
7.405;0.000;0.000;0.012;0.012;0.039;0.029;0.002;0.001;0.000;0.000;0.000;0.000;0.041;0.128;0.000;0.000;0.003;0.000;0.010;0.017;0.011;0.000;0.035;0.000;0.000;0.000;0.000;natural;0
7.433;0.000;0.000;0.011;0.012;0.032;0.018;0.001;0.000;0.000;0.000;0.000;0.000;0.042;0.129;0.000;0.000;0.003;0.000;0.011;0.013;0.013;0.000;0.031;0.000;0.000;0.000;0.000;natural;0
7.461;0.000;0.000;0.011;0.011;0.029;0.014;0.000;0.000;0.000;0.000;0.000;0.000;0.037;0.124;0.000;0.000;0.006;0.000;0.012;0.010;0.006;0.000;0.029;0.000;0.000;0.000;0.000;natural;0
7.489;0.000;0.000;0.011;0.011;0.029;0.014;0.000;0.000;0.000;0.000;0.000;0.000;0.037;0.124;0.000;0.000;0.006;0.000;0.012;0.010;0.006;0.000;0.029;0.000;0.000;0.000;0.000;natural;0
7.518;0.000;0.000;0.011;0.011;0.028;0.012;0.000;0.000;0.000;0.000;0.000;0.000;0.042;0.129;0.000;0.000;0.008;0.004;0.012;0.008;0.003;0.000;0.046;0.000;0.000;0.000;0.000;natural;0
7.546;0.000;0.000;0.011;0.021;0.031;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.042;0.129;0.000;0.000;0.009;0.006;0.016;0.010;0.009;0.000;0.051;0.000;0.000;0.000;0.000;natural;0
7.572;0.000;0.000;0.011;0.017;0.029;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.044;0.131;0.000;0.000;0.010;0.005;0.016;0.008;0.012;0.000;0.047;0.000;0.000;0.000;0.000;natural;0
7.600;0.000;0.000;0.011;0.023;0.028;0.019;0.000;0.000;0.000;0.000;0.000;0.000;0.051;0.138;0.000;0.000;0.011;0.007;0.018;0.010;0.013;0.000;0.044;0.000;0.000;0.000;0.000;natural;0
7.628;0.000;0.000;0.011;0.017;0.028;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.060;0.147;0.000;0.000;0.012;0.006;0.020;0.011;0.021;0.000;0.035;0.000;0.000;0.000;0.000;natural;0
7.656;0.000;0.000;0.011;0.017;0.028;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.060;0.147;0.000;0.000;0.012;0.006;0.020;0.011;0.021;0.000;0.035;0.000;0.000;0.000;0.000;natural;0
7.685;0.000;0.000;0.011;0.023;0.027;0.013;0.000;0.000;0.000;0.000;0.000;0.000;0.072;0.160;0.000;0.000;0.016;0.008;0.026;0.020;0.024;0.000;0.036;0.000;0.000;0.000;0.000;natural;0
7.715;0.000;0.000;0.011;0.017;0.027;0.012;0.000;0.000;0.000;0.000;0.000;0.000;0.073;0.161;0.000;0.000;0.015;0.009;0.035;0.026;0.021;0.000;0.031;0.000;0.000;0.000;0.000;natural;0
7.740;0.000;0.000;0.011;0.023;0.027;0.012;0.000;0.000;0.000;0.000;0.000;0.000;0.083;0.170;0.000;0.000;0.018;0.011;0.037;0.030;0.019;0.000;0.029;0.000;0.000;0.000;0.000;natural;0
7.765;0.000;0.000;0.011;0.025;0.027;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.095;0.182;0.000;0.000;0.020;0.011;0.046;0.039;0.023;0.000;0.028;0.000;0.000;0.000;0.000;natural;0
7.793;0.000;0.000;0.011;0.026;0.017;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.106;0.193;0.000;0.000;0.021;0.015;0.048;0.044;0.024;0.000;0.028;0.000;0.000;0.000;0.000;natural;0
7.832;0.010;0.000;0.011;0.027;0.013;0.011;0.000;0.000;0.000;0.000;0.000;0.010;0.130;0.217;0.000;0.000;0.027;0.018;0.053;0.048;0.025;0.000;0.033;0.000;0.000;0.000;0.000;natural;0
7.868;0.006;0.000;0.011;0.027;0.012;0.011;0.000;0.000;0.000;0.000;0.000;0.006;0.130;0.217;0.000;0.000;0.024;0.017;0.051;0.046;0.021;0.000;0.030;0.000;0.000;0.000;0.000;natural;0
7.905;0.004;0.000;0.011;0.027;0.011;0.011;0.000;0.000;0.000;0.000;0.000;0.004;0.113;0.200;0.000;0.000;0.025;0.017;0.055;0.045;0.023;0.000;0.034;0.000;0.000;0.000;0.000;natural;0
7.948;0.002;0.000;0.011;0.033;0.019;0.011;0.000;0.000;0.000;0.000;0.000;0.002;0.086;0.173;0.000;0.000;0.025;0.016;0.057;0.048;0.024;0.000;0.031;0.000;0.000;0.000;0.000;natural;0
7.990;0.002;0.000;0.011;0.031;0.023;0.011;0.000;0.000;0.000;0.000;0.000;0.002;0.086;0.173;0.000;0.000;0.023;0.012;0.056;0.047;0.025;0.000;0.034;0.000;0.000;0.000;0.000;natural;0
8.032;0.001;0.000;0.011;0.029;0.021;0.011;0.000;0.000;0.000;0.000;0.000;0.001;0.098;0.185;0.000;0.000;0.022;0.010;0.064;0.054;0.026;0.000;0.034;0.000;0.000;0.000;0.000;natural;0
8.077;0.000;0.000;0.011;0.029;0.024;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.091;0.178;0.000;0.000;0.020;0.011;0.069;0.058;0.026;0.000;0.031;0.000;0.000;0.000;0.000;natural;0
8.119;0.000;0.000;0.011;0.028;0.025;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.088;0.176;0.000;0.000;0.019;0.012;0.066;0.058;0.020;0.000;0.034;0.000;0.000;0.000;0.000;natural;0
8.162;0.000;0.000;0.011;0.036;0.033;0.021;0.000;0.000;0.000;0.000;0.000;0.000;0.066;0.153;0.000;0.000;0.022;0.013;0.063;0.057;0.024;0.000;0.032;0.000;0.000;0.000;0.000;natural;0
8.203;0.020;0.000;0.011;0.048;0.020;0.017;0.000;0.000;0.000;0.000;0.000;0.020;0.049;0.137;0.000;0.000;0.027;0.013;0.080;0.066;0.070;0.000;0.030;0.000;0.000;0.000;0.000;natural;0
8.240;0.051;0.000;0.021;0.052;0.015;0.015;0.000;0.000;0.000;0.000;0.000;0.051;0.024;0.112;0.000;0.000;0.035;0.016;0.090;0.077;0.059;0.000;0.034;0.000;0.000;0.000;0.000;natural;0
8.286;0.048;0.000;0.024;0.061;0.020;0.013;0.000;0.000;0.000;0.000;0.000;0.048;0.000;0.078;0.011;0.000;0.040;0.016;0.091;0.072;0.063;0.000;0.031;0.000;0.000;0.000;0.000;natural;0
8.345;0.070;0.000;0.027;0.056;0.025;0.012;0.000;0.000;0.000;0.000;0.000;0.070;0.000;0.056;0.033;0.000;0.050;0.020;0.089;0.067;0.062;0.000;0.033;0.000;0.000;0.000;0.000;natural;0
8.392;0.203;0.000;0.034;0.064;0.026;0.011;0.000;0.000;0.000;0.000;0.014;0.213;0.000;0.028;0.062;0.000;0.081;0.038;0.079;0.058;0.056;0.000;0.029;0.000;0.000;0.000;0.000;natural;0
8.441;0.211;0.000;0.036;0.072;0.017;0.011;0.000;0.000;0.000;0.000;0.050;0.253;0.000;0.028;0.062;0.000;0.106;0.060;0.079;0.053;0.050;0.009;0.028;0.000;0.000;0.006;0.000;natural;0
8.498;0.233;0.000;0.038;0.076;0.012;0.011;0.000;0.000;0.000;0.000;0.061;0.282;0.000;0.011;0.079;0.000;0.129;0.075;0.082;0.054;0.059;0.004;0.028;0.000;0.000;0.005;0.000;natural;0
