unityGameTime;leftEyeClosedValue;rightEyeClosedValue;rightCheekRiseValue;leftCheekRiseValue;rightSmileValue;leftSmileValue;rightDimplerValue;leftDimplerValue;rightEyeUpValue;leftEyeUpValue;rightEyeDownValue;leftEyeDownValue;rightEyeRightValue;leftEyeRightValue;rightEyeLeftValue;leftEyeLeftValue;leftBrowLowerValue;rightBrowLowerValue;leftInnerBrowRiseValue;rightInnerBrowRiseValue;leftLidTightnerValue;rightLidTightnerValue;jawDropValue;leftLidRiserValue;rightLidRiserValue;leftLipCornerDepressor;rightLipCornerDepressor;label;flag
4.600;0.003;0.020;0.039;0.071;0.000;0.000;0.000;0.000;0.000;0.000;0.189;0.173;0.000;0.000;0.148;0.060;0.098;0.093;0.013;0.000;0.254;0.112;0.002;0.000;0.000;0.010;0.000;natural;0
4.648;0.001;0.004;0.045;0.075;0.000;0.000;0.000;0.000;0.000;0.000;0.117;0.114;0.000;0.000;0.130;0.043;0.076;0.078;0.011;0.000;0.295;0.104;0.003;0.000;0.000;0.011;0.000;natural;0
4.707;0.000;0.026;0.042;0.076;0.000;0.000;0.000;0.000;0.000;0.000;0.113;0.087;0.000;0.000;0.115;0.028;0.060;0.067;0.009;0.000;0.287;0.100;0.007;0.000;0.000;0.011;0.000;natural;0
4.735;0.000;0.012;0.041;0.076;0.000;0.000;0.000;0.000;0.000;0.000;0.070;0.059;0.000;0.000;0.092;0.005;0.045;0.053;0.007;0.000;0.301;0.075;0.009;0.000;0.000;0.011;0.000;natural;0
4.779;0.000;0.027;0.039;0.071;0.006;0.006;0.000;0.000;0.000;0.000;0.029;0.003;0.000;0.024;0.062;0.000;0.018;0.024;0.004;0.000;0.280;0.069;0.010;0.000;0.000;0.005;0.000;natural;0
4.819;0.000;0.016;0.039;0.073;0.008;0.008;0.000;0.000;0.000;0.000;0.017;0.000;0.000;0.053;0.034;0.000;0.012;0.016;0.003;0.000;0.280;0.066;0.010;0.000;0.000;0.003;0.000;natural;0
4.857;0.000;0.026;0.048;0.086;0.005;0.010;0.000;0.000;0.000;0.000;0.026;0.000;0.000;0.063;0.023;0.000;0.008;0.018;0.003;0.000;0.279;0.096;0.011;0.000;0.000;0.001;0.000;natural;0
4.893;0.000;0.028;0.060;0.112;0.008;0.010;0.000;0.000;0.000;0.000;0.041;0.013;0.000;0.081;0.005;0.000;0.010;0.020;0.002;0.000;0.308;0.149;0.011;0.000;0.000;0.006;0.000;natural;0
4.928;0.000;0.014;0.072;0.127;0.009;0.010;0.000;0.000;0.000;0.000;0.029;0.015;0.012;0.099;0.000;0.000;0.012;0.025;0.002;0.000;0.307;0.156;0.011;0.000;0.000;0.008;0.000;natural;0
4.965;0.000;0.033;0.075;0.129;0.010;0.011;0.000;0.000;0.000;0.000;0.048;0.015;0.015;0.102;0.000;0.000;0.009;0.025;0.002;0.000;0.307;0.158;0.011;0.000;0.000;0.009;0.000;natural;0
4.998;0.000;0.030;0.076;0.123;0.010;0.011;0.000;0.000;0.000;0.000;0.045;0.015;0.015;0.101;0.000;0.000;0.010;0.029;0.001;0.000;0.307;0.144;0.011;0.000;0.000;0.010;0.000;natural;0
5.028;0.000;0.029;0.071;0.116;0.021;0.021;0.000;0.000;0.000;0.000;0.044;0.015;0.008;0.094;0.000;0.000;0.008;0.028;0.001;0.000;0.314;0.146;0.011;0.000;0.000;0.010;0.000;natural;0
5.057;0.000;0.027;0.074;0.126;0.033;0.033;0.006;0.006;0.000;0.000;0.031;0.004;0.000;0.086;0.000;0.000;0.006;0.025;0.001;0.000;0.302;0.095;0.011;0.000;0.000;0.010;0.000;natural;0
5.086;0.000;0.008;0.075;0.129;0.036;0.036;0.045;0.055;0.000;0.000;0.019;0.011;0.000;0.086;0.000;0.000;0.004;0.022;0.001;0.000;0.287;0.121;0.030;0.000;0.000;0.005;0.000;natural;0
5.114;0.003;0.004;0.049;0.106;0.024;0.023;0.034;0.043;0.024;0.024;0.000;0.000;0.186;0.271;0.000;0.000;0.003;0.016;0.001;0.000;0.282;0.090;0.083;0.000;0.000;0.003;0.000;natural;0
5.143;0.003;0.004;0.049;0.106;0.024;0.023;0.034;0.043;0.024;0.024;0.000;0.000;0.186;0.271;0.000;0.000;0.003;0.016;0.001;0.000;0.282;0.090;0.083;0.000;0.000;0.003;0.000;natural;0
5.172;0.001;0.001;0.042;0.098;0.009;0.017;0.014;0.016;0.024;0.024;0.000;0.000;0.202;0.287;0.000;0.000;0.003;0.011;0.001;0.000;0.223;0.083;0.070;0.000;0.000;0.006;0.000;natural;0
5.202;0.000;0.000;0.039;0.082;0.004;0.007;0.006;0.007;0.041;0.041;0.000;0.000;0.202;0.287;0.000;0.000;0.002;0.008;0.000;0.000;0.224;0.091;0.057;0.000;0.000;0.003;0.000;natural;0
5.225;0.000;0.000;0.039;0.070;0.002;0.008;0.003;0.003;0.057;0.056;0.000;0.000;0.184;0.269;0.000;0.000;0.002;0.006;0.000;0.000;0.235;0.092;0.050;0.000;0.000;0.002;0.000;natural;0
5.249;0.000;0.000;0.038;0.066;0.001;0.009;0.002;0.001;0.079;0.078;0.000;0.000;0.167;0.253;0.000;0.000;0.001;0.005;0.000;0.000;0.244;0.098;0.038;0.000;0.000;0.001;0.000;natural;0
5.274;0.000;0.000;0.038;0.066;0.001;0.009;0.002;0.001;0.079;0.078;0.000;0.000;0.167;0.253;0.000;0.000;0.001;0.005;0.000;0.000;0.244;0.098;0.038;0.000;0.000;0.001;0.000;natural;0
5.300;0.000;0.000;0.038;0.066;0.000;0.010;0.001;0.001;0.095;0.094;0.000;0.000;0.152;0.238;0.000;0.000;0.001;0.004;0.000;0.000;0.248;0.136;0.033;0.000;0.000;0.001;0.000;natural;0
5.326;0.000;0.000;0.038;0.065;0.005;0.010;0.000;0.000;0.101;0.100;0.000;0.000;0.130;0.216;0.000;0.000;0.001;0.003;0.000;0.000;0.243;0.107;0.030;0.000;0.000;0.000;0.000;natural;0
5.354;0.000;0.000;0.038;0.065;0.002;0.004;0.000;0.000;0.095;0.094;0.000;0.000;0.128;0.214;0.000;0.000;0.001;0.002;0.000;0.000;0.220;0.137;0.034;0.000;0.000;0.000;0.000;natural;0
5.392;0.000;0.006;0.066;0.107;0.001;0.002;0.000;0.000;0.000;0.000;0.006;0.000;0.128;0.214;0.000;0.000;0.001;0.009;0.000;0.000;0.291;0.241;0.047;0.000;0.000;0.000;0.000;natural;0
5.420;0.000;0.010;0.073;0.125;0.001;0.001;0.000;0.000;0.000;0.000;0.010;0.000;0.131;0.218;0.000;0.000;0.005;0.013;0.005;0.001;0.313;0.276;0.060;0.000;0.000;0.000;0.000;natural;0
5.448;0.000;0.012;0.088;0.129;0.000;0.005;0.000;0.000;0.000;0.000;0.012;0.000;0.131;0.218;0.000;0.000;0.004;0.016;0.008;0.001;0.298;0.255;0.072;0.000;0.000;0.006;0.000;natural;0
5.476;0.000;0.012;0.088;0.129;0.000;0.005;0.000;0.000;0.000;0.000;0.012;0.000;0.131;0.218;0.000;0.000;0.004;0.016;0.008;0.001;0.298;0.255;0.072;0.000;0.000;0.006;0.000;natural;0
5.505;0.000;0.013;0.081;0.130;0.000;0.007;0.000;0.000;0.000;0.000;0.013;0.000;0.122;0.209;0.000;0.000;0.007;0.018;0.014;0.004;0.313;0.252;0.075;0.000;0.000;0.008;0.000;natural;0
5.533;0.000;0.012;0.098;0.162;0.000;0.009;0.000;0.000;0.000;0.000;0.021;0.009;0.113;0.200;0.000;0.000;0.013;0.025;0.018;0.007;0.340;0.301;0.068;0.000;0.000;0.009;0.000;natural;0
5.559;0.001;0.029;0.140;0.206;0.006;0.009;0.006;0.006;0.000;0.000;0.140;0.112;0.113;0.200;0.000;0.000;0.046;0.040;0.038;0.028;0.441;0.341;0.040;0.000;0.000;0.010;0.000;natural;0
5.586;0.009;0.078;0.179;0.230;0.020;0.021;0.030;0.045;0.000;0.000;0.315;0.260;0.139;0.228;0.000;0.000;0.062;0.056;0.038;0.029;0.406;0.287;0.031;0.000;0.000;0.010;0.000;natural;0
5.614;0.021;0.174;0.184;0.248;0.047;0.047;0.110;0.111;0.000;0.000;0.417;0.333;0.184;0.276;0.000;0.000;0.071;0.070;0.034;0.022;0.338;0.153;0.053;0.000;0.000;0.011;0.000;natural;0
5.642;0.025;0.241;0.208;0.274;0.053;0.061;0.153;0.153;0.000;0.000;0.446;0.360;0.191;0.286;0.000;0.000;0.076;0.078;0.030;0.017;0.317;0.113;0.094;0.000;0.000;0.011;0.000;natural;0
5.671;0.025;0.241;0.208;0.274;0.053;0.061;0.153;0.153;0.000;0.000;0.446;0.360;0.191;0.286;0.000;0.000;0.076;0.078;0.030;0.017;0.317;0.113;0.094;0.000;0.000;0.011;0.000;natural;0
5.700;0.018;0.262;0.211;0.277;0.062;0.073;0.182;0.192;0.000;0.000;0.448;0.342;0.155;0.253;0.000;0.000;0.084;0.083;0.028;0.014;0.317;0.109;0.101;0.000;0.000;0.011;0.006;natural;0
5.727;0.013;0.199;0.212;0.277;0.073;0.089;0.209;0.220;0.000;0.000;0.436;0.320;0.127;0.225;0.000;0.000;0.080;0.082;0.026;0.012;0.336;0.118;0.095;0.000;0.000;0.011;0.008;natural;0
5.754;0.008;0.158;0.212;0.296;0.089;0.101;0.197;0.222;0.000;0.000;0.397;0.281;0.118;0.214;0.000;0.000;0.082;0.082;0.026;0.012;0.350;0.119;0.101;0.000;0.000;0.011;0.005;natural;0
5.782;0.006;0.138;0.221;0.322;0.101;0.116;0.220;0.232;0.000;0.000;0.369;0.264;0.115;0.209;0.000;0.000;0.086;0.082;0.027;0.013;0.354;0.119;0.096;0.000;0.000;0.011;0.008;natural;0
5.810;0.004;0.098;0.222;0.325;0.103;0.128;0.213;0.224;0.000;0.000;0.321;0.239;0.110;0.203;0.000;0.000;0.089;0.081;0.030;0.018;0.392;0.119;0.094;0.000;0.000;0.011;0.009;natural;0
5.839;0.004;0.098;0.222;0.325;0.103;0.128;0.213;0.224;0.000;0.000;0.321;0.239;0.110;0.203;0.000;0.000;0.089;0.081;0.030;0.018;0.392;0.119;0.094;0.000;0.000;0.011;0.009;natural;0
5.867;0.001;0.106;0.245;0.326;0.116;0.130;0.184;0.202;0.000;0.000;0.263;0.165;0.087;0.179;0.000;0.000;0.088;0.081;0.033;0.026;0.379;0.157;0.076;0.000;0.000;0.011;0.005;natural;0
5.895;0.001;0.093;0.273;0.374;0.107;0.114;0.109;0.121;0.000;0.000;0.233;0.144;0.074;0.166;0.000;0.000;0.091;0.084;0.034;0.027;0.382;0.168;0.037;0.000;0.000;0.011;0.003;natural;0
5.922;0.001;0.096;0.295;0.404;0.104;0.118;0.096;0.107;0.000;0.000;0.257;0.168;0.074;0.166;0.000;0.000;0.098;0.092;0.046;0.039;0.405;0.194;0.029;0.000;0.000;0.011;0.007;natural;0
5.949;0.002;0.208;0.289;0.393;0.125;0.127;0.109;0.122;0.000;0.000;0.366;0.189;0.166;0.259;0.000;0.000;0.096;0.092;0.049;0.040;0.401;0.152;0.042;0.000;0.000;0.011;0.004;natural;0
5.978;0.001;0.194;0.311;0.415;0.143;0.152;0.143;0.153;0.000;0.000;0.353;0.183;0.217;0.311;0.000;0.000;0.096;0.097;0.047;0.039;0.409;0.141;0.052;0.000;0.000;0.011;0.002;happy;0
6.006;0.001;0.194;0.311;0.415;0.143;0.152;0.143;0.153;0.000;0.000;0.353;0.183;0.217;0.311;0.000;0.000;0.096;0.097;0.047;0.039;0.409;0.141;0.052;0.000;0.000;0.011;0.002;happy;0
6.035;0.001;0.184;0.301;0.396;0.164;0.165;0.202;0.223;0.000;0.000;0.344;0.181;0.217;0.311;0.000;0.000;0.094;0.096;0.050;0.040;0.403;0.138;0.066;0.000;0.000;0.011;0.001;happy;0
6.062;0.001;0.200;0.286;0.377;0.159;0.160;0.197;0.214;0.000;0.000;0.339;0.159;0.210;0.304;0.000;0.000;0.082;0.087;0.048;0.038;0.401;0.115;0.066;0.000;0.000;0.011;0.001;happy;0
6.089;0.001;0.160;0.320;0.412;0.166;0.158;0.171;0.181;0.000;0.000;0.302;0.154;0.195;0.289;0.000;0.000;0.079;0.086;0.054;0.039;0.400;0.126;0.046;0.000;0.000;0.011;0.001;happy;0
6.117;0.001;0.164;0.305;0.408;0.154;0.158;0.106;0.116;0.000;0.000;0.305;0.153;0.194;0.287;0.000;0.000;0.077;0.085;0.055;0.040;0.400;0.131;0.032;0.000;0.000;0.011;0.000;natural;0
6.145;0.000;0.193;0.322;0.416;0.146;0.152;0.095;0.106;0.000;0.000;0.309;0.129;0.186;0.279;0.000;0.000;0.078;0.086;0.058;0.046;0.407;0.134;0.029;0.000;0.000;0.011;0.000;natural;0
6.173;0.000;0.193;0.322;0.416;0.146;0.152;0.095;0.106;0.000;0.000;0.309;0.129;0.186;0.279;0.000;0.000;0.078;0.086;0.058;0.046;0.407;0.134;0.029;0.000;0.000;0.011;0.000;natural;0
6.202;0.000;0.181;0.317;0.410;0.131;0.131;0.093;0.116;0.000;0.000;0.287;0.116;0.188;0.280;0.000;0.000;0.076;0.087;0.061;0.046;0.404;0.139;0.028;0.000;0.000;0.011;0.000;natural;0
6.229;0.000;0.179;0.308;0.408;0.131;0.140;0.106;0.124;0.000;0.000;0.282;0.113;0.182;0.274;0.000;0.000;0.074;0.086;0.056;0.036;0.402;0.138;0.033;0.000;0.000;0.011;0.000;natural;0
6.256;0.000;0.169;0.303;0.402;0.150;0.161;0.171;0.198;0.000;0.000;0.273;0.113;0.182;0.275;0.000;0.000;0.073;0.085;0.059;0.038;0.401;0.137;0.054;0.000;0.000;0.011;0.006;happy;0
6.284;0.000;0.141;0.272;0.365;0.155;0.166;0.206;0.229;0.000;0.000;0.235;0.099;0.181;0.273;0.000;0.000;0.072;0.084;0.072;0.058;0.407;0.164;0.084;0.000;0.000;0.011;0.008;happy;0
6.312;0.000;0.079;0.264;0.365;0.151;0.161;0.211;0.233;0.000;0.000;0.185;0.108;0.024;0.115;0.000;0.000;0.075;0.084;0.080;0.069;0.441;0.180;0.090;0.000;0.000;0.011;0.010;happy;0
6.340;0.000;0.079;0.264;0.365;0.151;0.161;0.211;0.233;0.000;0.000;0.185;0.108;0.024;0.115;0.000;0.000;0.075;0.084;0.080;0.069;0.441;0.180;0.090;0.000;0.000;0.011;0.010;happy;0
6.369;0.000;0.057;0.262;0.364;0.140;0.156;0.190;0.210;0.000;0.000;0.155;0.099;0.005;0.095;0.000;0.000;0.077;0.083;0.098;0.087;0.432;0.207;0.100;0.000;0.000;0.011;0.005;happy;0
6.396;0.000;0.070;0.267;0.371;0.135;0.153;0.176;0.200;0.000;0.000;0.142;0.073;0.005;0.095;0.000;0.000;0.079;0.083;0.103;0.088;0.429;0.221;0.095;0.000;0.000;0.011;0.008;happy;0
6.424;0.000;0.048;0.255;0.359;0.102;0.114;0.133;0.144;0.000;0.000;0.115;0.068;0.008;0.098;0.000;0.000;0.077;0.078;0.100;0.082;0.436;0.215;0.093;0.000;0.000;0.011;0.004;natural;0
6.450;0.000;0.065;0.258;0.361;0.095;0.106;0.109;0.124;0.000;0.000;0.123;0.058;0.010;0.100;0.000;0.000;0.071;0.078;0.099;0.084;0.437;0.206;0.100;0.000;0.000;0.011;0.003;natural;0
6.479;0.000;0.065;0.258;0.361;0.095;0.106;0.109;0.124;0.000;0.000;0.123;0.058;0.010;0.100;0.000;0.000;0.071;0.078;0.099;0.084;0.437;0.206;0.100;0.000;0.000;0.011;0.003;natural;0
6.507;0.000;0.060;0.253;0.348;0.080;0.081;0.081;0.082;0.000;0.000;0.124;0.064;0.013;0.103;0.000;0.000;0.075;0.079;0.108;0.090;0.438;0.211;0.115;0.000;0.000;0.011;0.002;natural;0
6.536;0.000;0.057;0.239;0.322;0.068;0.068;0.077;0.068;0.000;0.000;0.114;0.058;0.014;0.103;0.000;0.000;0.073;0.079;0.109;0.093;0.438;0.221;0.127;0.000;0.000;0.011;0.001;natural;0
6.564;0.000;0.066;0.245;0.303;0.066;0.066;0.067;0.056;0.000;0.000;0.122;0.056;0.013;0.103;0.000;0.000;0.069;0.075;0.110;0.095;0.435;0.202;0.143;0.000;0.000;0.011;0.001;natural;0
6.590;0.000;0.084;0.250;0.300;0.073;0.073;0.092;0.085;0.000;0.000;0.139;0.056;0.013;0.103;0.000;0.000;0.073;0.077;0.115;0.097;0.459;0.209;0.164;0.000;0.000;0.011;0.006;natural;0
6.618;0.000;0.091;0.250;0.290;0.080;0.083;0.154;0.141;0.000;0.000;0.146;0.056;0.020;0.110;0.000;0.000;0.076;0.077;0.117;0.098;0.453;0.243;0.181;0.000;0.000;0.011;0.008;natural;0
6.646;0.000;0.098;0.254;0.305;0.134;0.117;0.189;0.177;0.000;0.000;0.168;0.071;0.025;0.115;0.000;0.000;0.074;0.078;0.117;0.099;0.462;0.250;0.162;0.000;0.000;0.011;0.009;natural;0
6.674;0.000;0.098;0.254;0.305;0.134;0.117;0.189;0.177;0.000;0.000;0.168;0.071;0.025;0.115;0.000;0.000;0.074;0.078;0.117;0.099;0.462;0.250;0.162;0.000;0.000;0.011;0.009;natural;0
6.702;0.000;0.091;0.288;0.349;0.153;0.150;0.209;0.207;0.000;0.000;0.159;0.069;0.025;0.115;0.000;0.000;0.077;0.079;0.116;0.099;0.507;0.236;0.122;0.000;0.000;0.011;0.010;happy;0
6.731;0.000;0.088;0.282;0.346;0.166;0.156;0.221;0.220;0.000;0.000;0.155;0.068;0.025;0.115;0.000;0.000;0.071;0.075;0.115;0.100;0.497;0.230;0.110;0.000;0.000;0.011;0.010;happy;0
6.757;0.000;0.112;0.286;0.350;0.191;0.190;0.256;0.256;0.000;0.000;0.171;0.060;0.027;0.117;0.000;0.000;0.071;0.076;0.118;0.103;0.494;0.246;0.113;0.000;0.000;0.011;0.011;happy;0
6.784;0.000;0.107;0.282;0.352;0.209;0.195;0.275;0.275;0.000;0.000;0.169;0.063;0.030;0.121;0.000;0.000;0.070;0.073;0.119;0.112;0.494;0.228;0.122;0.000;0.000;0.011;0.011;happy;0
6.812;0.000;0.137;0.280;0.349;0.221;0.219;0.286;0.296;0.000;0.000;0.199;0.064;0.048;0.138;0.000;0.000;0.067;0.075;0.109;0.099;0.481;0.227;0.126;0.000;0.000;0.011;0.011;happy;0
6.841;0.000;0.137;0.280;0.349;0.221;0.219;0.286;0.296;0.000;0.000;0.199;0.064;0.048;0.138;0.000;0.000;0.067;0.075;0.109;0.099;0.481;0.227;0.126;0.000;0.000;0.011;0.011;happy;0
6.869;0.747;0.862;0.234;0.300;0.202;0.201;0.279;0.289;0.000;0.000;0.078;0.221;0.048;0.138;0.000;0.000;0.097;0.086;0.072;0.059;0.358;0.159;0.128;0.000;0.000;0.011;0.005;happy;0
6.897;0.859;0.957;0.176;0.267;0.197;0.197;0.259;0.268;0.000;0.000;0.025;0.151;0.000;0.012;0.079;0.000;0.140;0.105;0.059;0.040;0.346;0.088;0.112;0.000;0.000;0.011;0.007;happy;0
6.923;0.822;0.964;0.262;0.343;0.208;0.196;0.243;0.244;0.000;0.000;0.018;0.164;0.000;0.000;0.122;0.033;0.213;0.156;0.047;0.030;0.376;0.133;0.084;0.000;0.000;0.011;0.004;happy;0
6.951;0.658;0.719;0.306;0.398;0.229;0.217;0.239;0.240;0.000;0.000;0.142;0.205;0.000;0.000;0.122;0.033;0.223;0.169;0.045;0.030;0.446;0.222;0.078;0.000;0.000;0.011;0.007;happy;0
6.979;0.225;0.298;0.294;0.385;0.271;0.270;0.232;0.238;0.000;0.000;0.403;0.434;0.000;0.026;0.069;0.000;0.207;0.161;0.055;0.036;0.506;0.246;0.077;0.000;0.000;0.011;0.003;happy;0
7.007;0.225;0.298;0.294;0.385;0.271;0.270;0.232;0.238;0.000;0.000;0.403;0.434;0.000;0.026;0.069;0.000;0.207;0.161;0.055;0.036;0.506;0.246;0.077;0.000;0.000;0.011;0.003;happy;0
7.036;0.020;0.139;0.297;0.371;0.310;0.310;0.232;0.245;0.000;0.000;0.413;0.339;0.006;0.101;0.000;0.000;0.176;0.148;0.057;0.041;0.496;0.231;0.076;0.000;0.000;0.011;0.002;happy;0
7.064;0.012;0.076;0.320;0.411;0.349;0.349;0.228;0.242;0.000;0.000;0.339;0.290;0.005;0.097;0.000;0.000;0.140;0.124;0.059;0.042;0.527;0.222;0.076;0.000;0.000;0.011;0.001;happy;0
7.090;0.002;0.104;0.325;0.408;0.362;0.363;0.231;0.247;0.000;0.000;0.282;0.190;0.005;0.096;0.000;0.000;0.109;0.110;0.079;0.057;0.510;0.236;0.076;0.000;0.000;0.011;0.001;happy;0
7.118;0.001;0.122;0.326;0.408;0.354;0.354;0.227;0.241;0.000;0.000;0.269;0.158;0.001;0.091;0.000;0.000;0.093;0.093;0.083;0.061;0.499;0.229;0.069;0.000;0.000;0.011;0.000;happy;0
7.146;0.001;0.112;0.326;0.408;0.363;0.353;0.218;0.231;0.000;0.000;0.268;0.167;0.000;0.083;0.007;0.000;0.091;0.090;0.087;0.063;0.481;0.224;0.073;0.000;0.000;0.011;0.000;happy;0
7.174;0.001;0.112;0.326;0.408;0.363;0.353;0.218;0.231;0.000;0.000;0.268;0.167;0.000;0.083;0.007;0.000;0.091;0.090;0.087;0.063;0.481;0.224;0.073;0.000;0.000;0.011;0.000;happy;0
7.203;0.001;0.117;0.348;0.416;0.364;0.353;0.220;0.231;0.000;0.000;0.255;0.146;0.000;0.060;0.030;0.000;0.092;0.090;0.089;0.071;0.473;0.220;0.082;0.000;0.000;0.011;0.006;happy;0
7.231;0.000;0.133;0.344;0.406;0.348;0.335;0.227;0.232;0.000;0.000;0.254;0.128;0.000;0.050;0.040;0.000;0.090;0.091;0.101;0.081;0.475;0.234;0.079;0.000;0.000;0.011;0.003;happy;0
7.258;0.000;0.097;0.343;0.400;0.344;0.329;0.243;0.243;0.000;0.000;0.220;0.127;0.000;0.045;0.045;0.000;0.089;0.088;0.105;0.083;0.470;0.230;0.078;0.000;0.000;0.011;0.002;happy;0
7.285;0.000;0.105;0.350;0.413;0.374;0.357;0.247;0.255;0.000;0.000;0.218;0.117;0.000;0.045;0.045;0.000;0.082;0.081;0.103;0.085;0.456;0.212;0.085;0.000;0.000;0.011;0.001;happy;0
7.313;0.000;0.106;0.352;0.410;0.360;0.347;0.243;0.252;0.000;0.000;0.217;0.116;0.000;0.048;0.042;0.000;0.083;0.076;0.110;0.089;0.460;0.213;0.081;0.000;0.000;0.011;0.001;happy;0
7.342;0.000;0.106;0.352;0.410;0.360;0.347;0.243;0.252;0.000;0.000;0.217;0.116;0.000;0.048;0.042;0.000;0.083;0.076;0.110;0.089;0.460;0.213;0.081;0.000;0.000;0.011;0.001;happy;0
7.370;0.000;0.129;0.353;0.415;0.385;0.374;0.232;0.243;0.000;0.000;0.239;0.115;0.000;0.048;0.042;0.000;0.084;0.077;0.111;0.089;0.469;0.218;0.071;0.000;0.000;0.011;0.001;happy;0
7.399;0.000;0.124;0.353;0.417;0.371;0.361;0.219;0.230;0.000;0.000;0.243;0.125;0.000;0.048;0.042;0.000;0.084;0.080;0.119;0.105;0.473;0.221;0.073;0.000;0.000;0.011;0.000;happy;0
7.425;0.001;0.117;0.349;0.392;0.367;0.356;0.221;0.232;0.000;0.000;0.255;0.146;0.000;0.049;0.041;0.000;0.080;0.080;0.101;0.081;0.422;0.195;0.074;0.000;0.000;0.011;0.000;happy;0
