unityGameTime;leftEyeClosedValue;rightEyeClosedValue;rightCheekRiseValue;leftCheekRiseValue;rightSmileValue;leftSmileValue;rightDimplerValue;leftDimplerValue;rightEyeUpValue;leftEyeUpValue;rightEyeDownValue;leftEyeDownValue;rightEyeRightValue;leftEyeRightValue;rightEyeLeftValue;leftEyeLeftValue;leftBrowLowerValue;rightBrowLowerValue;leftInnerBrowRiseValue;rightInnerBrowRiseValue;leftLidTightnerValue;rightLidTightnerValue;jawDropValue;leftLidRiserValue;rightLidRiserValue;leftLipCornerDepressor;rightLipCornerDepressor;label;flag
4.684;0.000;0.000;0.011;0.025;0.027;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.035;0.054;0.000;0.013;0.013;0.100;0.072;0.000;0.000;0.035;0.000;0.000;0.000;0.000;natural;0
4.743;0.000;0.000;0.011;0.026;0.027;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.027;0.062;0.000;0.014;0.014;0.092;0.059;0.000;0.000;0.036;0.000;0.000;0.000;0.000;natural;0
4.801;0.000;0.000;0.011;0.021;0.027;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.020;0.069;0.000;0.014;0.014;0.085;0.049;0.000;0.000;0.037;0.000;0.000;0.000;0.000;natural;0
4.860;0.000;0.000;0.011;0.025;0.027;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.017;0.071;0.000;0.017;0.014;0.099;0.070;0.000;0.000;0.038;0.000;0.000;0.000;0.000;natural;0
4.910;0.009;0.000;0.021;0.026;0.027;0.011;0.000;0.000;0.000;0.000;0.012;0.021;0.000;0.000;0.102;0.012;0.019;0.014;0.113;0.087;0.000;0.000;0.038;0.000;0.000;0.000;0.000;natural;0
4.963;0.000;0.006;0.018;0.027;0.027;0.011;0.000;0.000;0.000;0.000;0.013;0.007;0.000;0.000;0.493;0.408;0.018;0.015;0.090;0.065;0.000;0.000;0.034;0.000;0.000;0.000;0.000;natural;0
5.015;0.000;0.003;0.015;0.027;0.027;0.011;0.000;0.000;0.000;0.000;0.007;0.004;0.000;0.000;0.493;0.408;0.017;0.015;0.084;0.055;0.000;0.000;0.036;0.000;0.000;0.000;0.000;natural;0
5.060;0.000;0.001;0.012;0.027;0.027;0.011;0.000;0.000;0.000;0.000;0.002;0.002;0.000;0.000;0.485;0.400;0.016;0.011;0.063;0.031;0.000;0.000;0.037;0.000;0.000;0.000;0.000;natural;0
5.111;0.000;0.000;0.012;0.027;0.027;0.011;0.000;0.000;0.000;0.000;0.001;0.001;0.000;0.000;0.482;0.397;0.016;0.008;0.056;0.026;0.000;0.000;0.037;0.000;0.000;0.000;0.000;natural;0
5.163;0.000;0.000;0.011;0.027;0.027;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.472;0.387;0.012;0.005;0.048;0.016;0.000;0.000;0.038;0.000;0.000;0.000;0.000;natural;0
5.218;0.000;0.000;0.011;0.027;0.027;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.478;0.394;0.013;0.003;0.047;0.012;0.000;0.000;0.038;0.000;0.000;0.000;0.000;natural;0
5.274;0.000;0.000;0.011;0.027;0.027;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.478;0.394;0.013;0.006;0.065;0.029;0.000;0.000;0.038;0.000;0.000;0.000;0.000;natural;0
5.328;0.186;0.018;0.021;0.027;0.027;0.011;0.000;0.000;0.000;0.000;0.258;0.335;0.000;0.000;0.328;0.242;0.029;0.019;0.128;0.111;0.023;0.020;0.038;0.000;0.000;0.000;0.000;natural;0
5.381;0.280;0.158;0.024;0.027;0.027;0.011;0.000;0.000;0.000;0.000;0.307;0.275;0.000;0.000;0.114;0.027;0.037;0.026;0.127;0.119;0.050;0.035;0.038;0.000;0.000;0.000;0.000;natural;0
5.418;0.810;0.792;0.027;0.027;0.027;0.011;0.000;0.000;0.120;0.118;0.000;0.000;0.264;0.349;0.000;0.000;0.049;0.034;0.114;0.107;0.067;0.128;0.034;0.000;0.000;0.000;0.000;natural;0
5.465;0.831;0.831;0.027;0.027;0.027;0.011;0.000;0.000;0.357;0.350;0.000;0.000;0.435;0.518;0.000;0.000;0.054;0.036;0.111;0.103;0.068;0.135;0.036;0.000;0.000;0.000;0.000;natural;0
5.510;0.880;0.941;0.027;0.027;0.027;0.011;0.000;0.000;0.385;0.378;0.000;0.000;0.436;0.520;0.000;0.000;0.057;0.038;0.098;0.076;0.068;0.151;0.036;0.000;0.000;0.000;0.000;natural;0
5.553;0.964;1.000;0.027;0.036;0.027;0.011;0.000;0.000;0.423;0.415;0.000;0.000;0.437;0.521;0.000;0.000;0.066;0.045;0.095;0.075;0.091;0.153;0.032;0.000;0.000;0.008;0.000;natural;0
5.584;0.999;1.000;0.027;0.037;0.027;0.011;0.000;0.000;0.422;0.415;0.000;0.000;0.411;0.495;0.000;0.000;0.070;0.047;0.088;0.074;0.095;0.133;0.034;0.000;0.000;0.010;0.000;natural;0
5.613;0.999;1.000;0.027;0.037;0.027;0.011;0.000;0.000;0.422;0.415;0.000;0.000;0.411;0.495;0.000;0.000;0.070;0.047;0.088;0.074;0.095;0.133;0.034;0.000;0.000;0.010;0.000;natural;0
5.643;1.000;1.000;0.027;0.037;0.027;0.011;0.000;0.000;0.462;0.455;0.000;0.000;0.366;0.451;0.000;0.000;0.073;0.049;0.082;0.065;0.089;0.116;0.036;0.000;0.000;0.010;0.000;natural;0
5.684;0.984;1.000;0.027;0.035;0.027;0.021;0.000;0.000;0.468;0.461;0.000;0.000;0.366;0.451;0.000;0.000;0.077;0.053;0.076;0.060;0.077;0.121;0.037;0.000;0.000;0.025;0.008;natural;0
5.723;0.995;1.000;0.027;0.032;0.027;0.024;0.000;0.000;0.470;0.464;0.000;0.000;0.319;0.405;0.000;0.000;0.078;0.053;0.071;0.062;0.066;0.132;0.037;0.000;0.000;0.026;0.010;natural;0
5.767;1.000;1.000;0.027;0.030;0.027;0.019;0.000;0.000;0.429;0.421;0.000;0.000;0.428;0.512;0.000;0.000;0.078;0.053;0.067;0.065;0.062;0.128;0.038;0.000;0.000;0.027;0.010;natural;0
5.794;0.779;0.895;0.027;0.029;0.027;0.023;0.000;0.000;0.429;0.421;0.000;0.000;0.442;0.526;0.000;0.000;0.075;0.051;0.072;0.066;0.064;0.133;0.038;0.000;0.000;0.019;0.010;natural;0
5.838;0.142;0.274;0.017;0.028;0.027;0.018;0.000;0.000;0.242;0.236;0.000;0.000;0.579;0.659;0.000;0.000;0.057;0.044;0.071;0.073;0.038;0.042;0.038;0.000;0.000;0.024;0.011;natural;0
5.877;0.003;0.005;0.021;0.028;0.027;0.015;0.000;0.000;0.150;0.147;0.000;0.000;0.580;0.660;0.000;0.000;0.041;0.035;0.061;0.049;0.007;0.005;0.038;0.000;0.000;0.025;0.011;natural;0
5.919;0.000;0.000;0.013;0.027;0.027;0.012;0.000;0.000;0.142;0.138;0.000;0.000;0.537;0.618;0.000;0.000;0.020;0.015;0.021;0.018;0.000;0.000;0.038;0.020;0.043;0.042;0.025;natural;0
5.962;0.000;0.000;0.012;0.017;0.027;0.012;0.000;0.000;0.142;0.139;0.000;0.000;0.503;0.584;0.000;0.000;0.013;0.011;0.013;0.013;0.000;0.000;0.038;0.024;0.085;0.040;0.019;natural;0
5.989;0.000;0.000;0.020;0.021;0.033;0.021;0.000;0.000;0.154;0.151;0.000;0.000;0.488;0.570;0.000;0.000;0.009;0.008;0.009;0.008;0.000;0.000;0.038;0.037;0.115;0.035;0.016;natural;0
6.033;0.000;0.000;0.015;0.015;0.031;0.016;0.000;0.000;0.157;0.154;0.000;0.000;0.473;0.555;0.000;0.000;0.006;0.006;0.011;0.007;0.000;0.000;0.038;0.099;0.216;0.037;0.014;disturbed;0
6.072;0.000;0.000;0.013;0.020;0.030;0.014;0.000;0.000;0.164;0.161;0.000;0.000;0.455;0.538;0.000;0.000;0.004;0.004;0.008;0.005;0.000;0.000;0.038;0.093;0.166;0.049;0.022;disturbed;0
6.113;0.000;0.000;0.012;0.013;0.028;0.012;0.000;0.000;0.166;0.163;0.000;0.000;0.439;0.521;0.000;0.000;0.002;0.003;0.008;0.004;0.000;0.000;0.048;0.199;0.226;0.036;0.015;disturbed;0
6.156;0.000;0.000;0.011;0.012;0.028;0.012;0.000;0.000;0.160;0.157;0.000;0.000;0.426;0.508;0.000;0.000;0.005;0.002;0.010;0.006;0.000;0.000;0.044;0.156;0.224;0.037;0.022;disturbed;0
6.184;0.000;0.000;0.011;0.011;0.028;0.011;0.000;0.000;0.028;0.028;0.000;0.000;0.139;0.225;0.000;0.000;0.007;0.002;0.018;0.013;0.000;0.000;0.042;0.158;0.248;0.037;0.025;disturbed;0
6.227;0.000;0.000;0.011;0.011;0.028;0.011;0.000;0.000;0.002;0.002;0.000;0.000;0.112;0.198;0.000;0.000;0.005;0.001;0.024;0.022;0.000;0.000;0.049;0.259;0.301;0.038;0.018;disturbed;0
6.269;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.001;0.001;0.000;0.000;0.108;0.193;0.000;0.000;0.004;0.001;0.025;0.024;0.000;0.000;0.052;0.243;0.282;0.032;0.015;disturbed;0
6.310;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.001;0.001;0.000;0.000;0.105;0.191;0.000;0.000;0.006;0.001;0.025;0.026;0.000;0.000;0.046;0.265;0.314;0.035;0.013;disturbed;0
6.352;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.002;0.002;0.000;0.000;0.102;0.187;0.000;0.000;0.004;0.001;0.036;0.031;0.000;0.000;0.049;0.286;0.311;0.029;0.012;disturbed;0
6.381;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.103;0.189;0.000;0.000;0.003;0.000;0.037;0.034;0.000;0.000;0.044;0.289;0.366;0.028;0.011;disturbed;0
6.409;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.103;0.189;0.000;0.000;0.003;0.000;0.037;0.034;0.000;0.000;0.044;0.289;0.366;0.028;0.011;disturbed;0
6.451;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.010;0.010;0.000;0.000;0.111;0.197;0.000;0.000;0.002;0.003;0.038;0.038;0.000;0.000;0.040;0.267;0.312;0.017;0.011;disturbed;0
6.490;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.015;0.015;0.000;0.000;0.115;0.200;0.000;0.000;0.001;0.003;0.039;0.045;0.000;0.000;0.039;0.276;0.349;0.013;0.011;disturbed;0
6.534;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.019;0.019;0.000;0.000;0.128;0.213;0.000;0.000;0.001;0.002;0.033;0.036;0.000;0.000;0.039;0.278;0.272;0.028;0.011;disturbed;0
6.575;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.015;0.015;0.000;0.000;0.130;0.216;0.000;0.000;0.001;0.002;0.034;0.035;0.000;0.000;0.038;0.229;0.276;0.027;0.011;disturbed;0
6.616;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.007;0.007;0.000;0.000;0.130;0.216;0.000;0.000;0.001;0.001;0.036;0.043;0.000;0.000;0.038;0.226;0.332;0.017;0.011;disturbed;0
6.646;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.007;0.007;0.000;0.000;0.127;0.212;0.000;0.000;0.001;0.001;0.034;0.040;0.000;0.000;0.038;0.239;0.334;0.021;0.011;disturbed;0
6.673;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.012;0.012;0.000;0.000;0.126;0.212;0.000;0.000;0.001;0.001;0.035;0.041;0.000;0.000;0.038;0.230;0.342;0.023;0.011;disturbed;0
6.715;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.013;0.013;0.000;0.000;0.127;0.213;0.000;0.000;0.000;0.001;0.035;0.036;0.000;0.000;0.038;0.241;0.308;0.013;0.011;disturbed;0
6.754;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.014;0.014;0.000;0.000;0.126;0.212;0.000;0.000;0.000;0.001;0.036;0.037;0.000;0.000;0.038;0.247;0.307;0.020;0.011;disturbed;0
6.797;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.013;0.013;0.000;0.000;0.127;0.212;0.000;0.000;0.000;0.000;0.037;0.038;0.000;0.000;0.038;0.233;0.287;0.015;0.011;disturbed;0
6.841;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.013;0.013;0.000;0.000;0.127;0.212;0.000;0.000;0.000;0.000;0.035;0.032;0.000;0.000;0.038;0.227;0.248;0.013;0.011;disturbed;0
6.881;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.132;0.218;0.000;0.000;0.000;0.000;0.037;0.034;0.000;0.000;0.038;0.236;0.281;0.011;0.011;disturbed;0
6.922;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.132;0.217;0.000;0.000;0.000;0.000;0.038;0.036;0.000;0.000;0.048;0.259;0.248;0.011;0.011;disturbed;0
6.950;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.004;0.004;0.000;0.000;0.133;0.219;0.000;0.000;0.000;0.000;0.038;0.038;0.000;0.000;0.052;0.255;0.268;0.020;0.011;disturbed;0
6.979;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.004;0.004;0.000;0.000;0.133;0.219;0.000;0.000;0.000;0.000;0.038;0.038;0.000;0.000;0.052;0.255;0.268;0.020;0.011;disturbed;0
7.021;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.005;0.005;0.000;0.000;0.133;0.219;0.000;0.000;0.000;0.000;0.043;0.044;0.000;0.000;0.042;0.228;0.272;0.031;0.021;disturbed;0
7.060;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.003;0.003;0.000;0.000;0.136;0.222;0.000;0.000;0.000;0.000;0.042;0.044;0.000;0.000;0.049;0.257;0.306;0.020;0.017;disturbed;0
7.104;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.136;0.222;0.000;0.000;0.004;0.000;0.042;0.044;0.000;0.000;0.044;0.236;0.314;0.024;0.015;disturbed;0
7.145;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.140;0.226;0.000;0.000;0.006;0.000;0.039;0.044;0.000;0.000;0.041;0.220;0.266;0.025;0.013;disturbed;0
7.187;0.000;0.000;0.011;0.011;0.027;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.137;0.222;0.000;0.000;0.007;0.000;0.037;0.041;0.000;0.000;0.039;0.193;0.261;0.022;0.012;disturbed;0
7.229;0.000;0.000;0.011;0.011;0.027;0.021;0.000;0.000;0.000;0.000;0.000;0.000;0.137;0.222;0.000;0.000;0.009;0.000;0.037;0.041;0.000;0.000;0.039;0.204;0.303;0.025;0.012;disturbed;0
7.258;0.000;0.000;0.011;0.011;0.027;0.017;0.000;0.000;0.000;0.000;0.000;0.000;0.137;0.222;0.000;0.000;0.007;0.000;0.035;0.039;0.000;0.000;0.048;0.203;0.237;0.026;0.011;disturbed;0
7.301;0.000;0.000;0.011;0.011;0.027;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.138;0.224;0.000;0.000;0.006;0.000;0.031;0.032;0.000;0.000;0.044;0.155;0.226;0.017;0.011;disturbed;0
7.339;0.000;0.000;0.011;0.011;0.027;0.013;0.000;0.000;0.000;0.000;0.000;0.000;0.132;0.218;0.000;0.000;0.004;0.000;0.027;0.027;0.000;0.000;0.041;0.062;0.102;0.014;0.011;natural;0
7.379;0.000;0.000;0.011;0.011;0.027;0.012;0.000;0.000;0.010;0.010;0.000;0.000;0.019;0.105;0.000;0.000;0.007;0.000;0.019;0.019;0.000;0.000;0.040;0.004;0.030;0.012;0.011;natural;0
7.423;0.986;0.234;0.011;0.024;0.027;0.021;0.000;0.000;0.052;0.053;0.000;0.000;0.000;0.000;0.387;0.303;0.033;0.010;0.044;0.034;0.047;0.047;0.039;0.000;0.000;0.032;0.011;natural;0
7.466;1.000;0.565;0.021;0.033;0.027;0.017;0.000;0.000;0.052;0.053;0.000;0.000;0.000;0.000;0.628;0.548;0.053;0.021;0.052;0.047;0.042;0.079;0.048;0.000;0.000;0.035;0.011;natural;0
7.493;1.000;0.598;0.024;0.036;0.027;0.023;0.000;0.000;0.000;0.000;0.143;0.000;0.000;0.000;0.751;0.673;0.064;0.032;0.056;0.064;0.063;0.109;0.044;0.000;0.000;0.037;0.011;natural;0
7.537;0.660;0.363;0.019;0.033;0.027;0.018;0.000;0.000;0.000;0.000;0.218;0.080;0.000;0.000;0.844;0.769;0.064;0.035;0.057;0.063;0.107;0.090;0.050;0.000;0.000;0.034;0.011;natural;0
7.577;0.540;0.213;0.023;0.036;0.027;0.023;0.000;0.000;0.000;0.000;0.236;0.115;0.000;0.000;0.887;0.813;0.061;0.033;0.057;0.059;0.080;0.067;0.044;0.000;0.000;0.020;0.005;natural;0
7.605;0.141;0.002;0.025;0.033;0.027;0.017;0.000;0.000;0.000;0.000;0.110;0.216;0.000;0.000;0.934;0.861;0.052;0.029;0.053;0.052;0.063;0.043;0.034;0.000;0.000;0.015;0.007;natural;0
7.633;0.030;0.000;0.018;0.031;0.027;0.014;0.000;0.000;0.000;0.000;0.006;0.036;0.000;0.000;0.941;0.869;0.041;0.026;0.050;0.050;0.042;0.026;0.035;0.000;0.000;0.013;0.008;natural;0
7.661;0.017;0.000;0.015;0.030;0.033;0.022;0.000;0.000;0.000;0.000;0.000;0.017;0.000;0.000;0.962;0.890;0.034;0.024;0.045;0.046;0.026;0.020;0.036;0.000;0.000;0.012;0.009;natural;0
7.689;0.001;0.000;0.013;0.029;0.036;0.024;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.962;0.890;0.029;0.017;0.036;0.036;0.006;0.005;0.037;0.000;0.000;0.004;0.004;natural;0
7.730;0.000;0.000;0.012;0.018;0.032;0.018;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.882;0.807;0.025;0.013;0.024;0.024;0.002;0.002;0.037;0.000;0.000;0.007;0.007;natural;0
7.768;0.000;0.000;0.012;0.014;0.035;0.023;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.737;0.658;0.023;0.010;0.016;0.016;0.001;0.001;0.038;0.000;0.000;0.009;0.008;natural;0
7.810;0.000;0.000;0.011;0.020;0.032;0.017;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.604;0.523;0.016;0.008;0.011;0.011;0.000;0.000;0.038;0.000;0.007;0.009;0.009;natural;0
7.850;0.000;0.000;0.011;0.023;0.030;0.014;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.462;0.379;0.012;0.006;0.008;0.008;0.000;0.000;0.038;0.005;0.016;0.004;0.010;natural;0
7.893;0.000;0.000;0.011;0.013;0.028;0.012;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.253;0.167;0.007;0.004;0.012;0.005;0.000;0.000;0.038;0.011;0.023;0.003;0.005;natural;0
7.937;0.000;0.000;0.011;0.012;0.028;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.188;0.102;0.005;0.003;0.013;0.007;0.000;0.000;0.038;0.005;0.024;0.001;0.002;natural;0
7.979;0.000;0.000;0.011;0.020;0.028;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.141;0.055;0.004;0.002;0.014;0.008;0.000;0.000;0.038;0.009;0.025;0.001;0.001;natural;0
8.019;0.054;0.000;0.011;0.025;0.027;0.011;0.000;0.000;0.000;0.000;0.060;0.111;0.000;0.004;0.082;0.000;0.011;0.005;0.107;0.108;0.000;0.000;0.038;0.002;0.003;0.000;0.000;natural;0
8.062;0.116;0.049;0.021;0.026;0.027;0.011;0.000;0.000;0.000;0.000;0.264;0.281;0.000;0.062;0.025;0.000;0.021;0.018;0.177;0.171;0.020;0.010;0.038;0.001;0.001;0.000;0.000;natural;0
8.105;0.252;0.127;0.024;0.033;0.027;0.011;0.000;0.000;0.000;0.000;0.334;0.314;0.049;0.137;0.000;0.000;0.037;0.030;0.202;0.214;0.034;0.014;0.038;0.000;0.000;0.000;0.000;natural;0
8.147;0.410;0.314;0.026;0.031;0.017;0.011;0.000;0.000;0.000;0.000;0.325;0.267;0.096;0.183;0.000;0.000;0.047;0.038;0.203;0.213;0.052;0.024;0.038;0.000;0.000;0.000;0.000;natural;0
8.188;0.999;0.999;0.027;0.037;0.015;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.180;0.266;0.000;0.000;0.056;0.046;0.189;0.204;0.013;0.056;0.030;0.000;0.000;0.000;0.000;natural;0
8.232;1.000;1.000;0.027;0.037;0.013;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.176;0.262;0.000;0.000;0.064;0.048;0.182;0.194;0.005;0.037;0.017;0.000;0.000;0.000;0.000;natural;0
8.260;1.000;1.000;0.027;0.033;0.004;0.005;0.000;0.000;0.000;0.000;0.000;0.000;0.176;0.262;0.000;0.000;0.070;0.053;0.175;0.187;0.010;0.034;0.013;0.000;0.000;0.000;0.000;natural;0
8.304;0.948;1.000;0.027;0.031;0.002;0.002;0.000;0.000;0.000;0.000;0.000;0.002;0.223;0.308;0.000;0.000;0.069;0.053;0.156;0.154;0.020;0.076;0.012;0.000;0.000;0.000;0.000;natural;0
8.343;0.720;0.773;0.027;0.029;0.001;0.006;0.000;0.000;0.000;0.000;0.078;0.110;0.241;0.326;0.000;0.000;0.068;0.051;0.148;0.141;0.059;0.118;0.011;0.000;0.000;0.000;0.000;natural;0
8.384;0.015;0.146;0.027;0.028;0.006;0.009;0.000;0.000;0.000;0.000;0.368;0.287;0.222;0.310;0.000;0.000;0.063;0.052;0.183;0.184;0.032;0.084;0.019;0.000;0.000;0.000;0.000;natural;0
8.413;0.015;0.146;0.027;0.028;0.006;0.009;0.000;0.000;0.000;0.000;0.368;0.287;0.222;0.310;0.000;0.000;0.063;0.052;0.183;0.184;0.032;0.084;0.019;0.000;0.000;0.000;0.000;natural;0
8.453;0.000;0.096;0.017;0.028;0.009;0.010;0.000;0.000;0.000;0.000;0.167;0.072;0.144;0.233;0.000;0.000;0.050;0.045;0.185;0.188;0.024;0.037;0.025;0.000;0.000;0.000;0.000;natural;0
8.482;0.000;0.058;0.014;0.027;0.009;0.010;0.000;0.000;0.000;0.000;0.106;0.047;0.144;0.232;0.000;0.000;0.043;0.040;0.187;0.186;0.021;0.031;0.026;0.000;0.000;0.000;0.000;natural;0
8.511;0.000;0.058;0.014;0.027;0.009;0.010;0.000;0.000;0.000;0.000;0.106;0.047;0.144;0.232;0.000;0.000;0.043;0.040;0.187;0.186;0.021;0.031;0.026;0.000;0.000;0.000;0.000;natural;0
8.540;0.000;0.063;0.012;0.027;0.010;0.005;0.000;0.000;0.000;0.000;0.092;0.029;0.154;0.243;0.000;0.000;0.038;0.036;0.186;0.185;0.019;0.021;0.026;0.000;0.000;0.000;0.000;natural;0
8.569;0.000;0.033;0.012;0.027;0.010;0.007;0.000;0.000;0.000;0.000;0.062;0.028;0.158;0.247;0.000;0.000;0.035;0.034;0.188;0.183;0.019;0.019;0.027;0.000;0.000;0.000;0.000;natural;0
8.597;0.000;0.032;0.011;0.027;0.010;0.004;0.000;0.000;0.000;0.000;0.060;0.028;0.175;0.263;0.000;0.000;0.033;0.036;0.193;0.193;0.018;0.024;0.027;0.000;0.000;0.000;0.000;natural;0
8.625;0.000;0.032;0.011;0.027;0.011;0.002;0.000;0.000;0.000;0.000;0.060;0.028;0.191;0.279;0.000;0.000;0.035;0.037;0.196;0.195;0.018;0.026;0.027;0.000;0.000;0.000;0.000;natural;0
8.653;0.000;0.015;0.011;0.027;0.011;0.001;0.000;0.000;0.000;0.000;0.060;0.045;0.199;0.287;0.000;0.000;0.036;0.038;0.195;0.193;0.018;0.027;0.027;0.000;0.000;0.000;0.000;natural;0
8.681;0.000;0.030;0.011;0.027;0.011;0.001;0.000;0.000;0.000;0.000;0.060;0.030;0.234;0.322;0.000;0.000;0.037;0.039;0.195;0.206;0.018;0.028;0.027;0.000;0.000;0.006;0.000;natural;0
8.709;0.000;0.030;0.011;0.027;0.011;0.001;0.000;0.000;0.000;0.000;0.060;0.030;0.234;0.322;0.000;0.000;0.037;0.039;0.195;0.206;0.018;0.028;0.027;0.000;0.000;0.006;0.000;natural;0
8.738;0.000;0.002;0.011;0.027;0.011;0.000;0.000;0.000;0.000;0.000;0.020;0.018;0.245;0.333;0.000;0.000;0.035;0.032;0.181;0.191;0.018;0.022;0.027;0.000;0.000;0.004;0.000;natural;0
