unityGameTime;leftEyeClosedValue;rightEyeClosedValue;rightCheekRiseValue;leftCheekRiseValue;rightSmileValue;leftSmileValue;rightDimplerValue;leftDimplerValue;rightEyeUpValue;leftEyeUpValue;rightEyeDownValue;leftEyeDownValue;rightEyeRightValue;leftEyeRightValue;rightEyeLeftValue;leftEyeLeftValue;leftBrowLowerValue;rightBrowLowerValue;leftInnerBrowRiseValue;rightInnerBrowRiseValue;leftLidTightnerValue;rightLidTightnerValue;jawDropValue;leftLidRiserValue;rightLidRiserValue;leftLipCornerDepressor;rightLipCornerDepressor;label;flag
6.974;0.000;0.000;0.039;0.051;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.052;0.035;0.000;0.018;0.003;0.091;0.140;0.180;0.076;0.026;0.030;0.250;0.000;0.000;disturbed;0
7.015;0.000;0.000;0.030;0.056;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.177;0.091;0.017;0.002;0.079;0.129;0.173;0.077;0.020;0.049;0.272;0.000;0.000;disturbed;0
7.057;0.000;0.000;0.035;0.042;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.177;0.091;0.017;0.002;0.075;0.122;0.145;0.108;0.022;0.051;0.309;0.000;0.000;disturbed;0
7.100;0.000;0.000;0.037;0.039;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.151;0.065;0.016;0.001;0.072;0.119;0.128;0.061;0.023;0.055;0.272;0.000;0.000;disturbed;0
7.141;0.000;0.000;0.030;0.047;0.006;0.006;0.006;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.141;0.055;0.016;0.001;0.076;0.122;0.115;0.050;0.031;0.047;0.324;0.000;0.000;disturbed;0
7.182;0.000;0.000;0.028;0.042;0.003;0.003;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.128;0.042;0.016;0.001;0.080;0.126;0.100;0.038;0.029;0.031;0.208;0.000;0.000;disturbed;0
7.224;0.000;0.000;0.031;0.047;0.006;0.006;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.119;0.033;0.015;0.001;0.083;0.129;0.115;0.036;0.028;0.038;0.179;0.000;0.000;disturbed;0
7.279;0.000;0.000;0.032;0.039;0.009;0.009;0.028;0.018;0.000;0.000;0.000;0.000;0.000;0.000;0.095;0.009;0.015;0.000;0.093;0.146;0.112;0.030;0.046;0.045;0.331;0.000;0.000;disturbed;0
7.333;0.000;0.000;0.029;0.031;0.010;0.010;0.048;0.032;0.000;0.000;0.000;0.000;0.000;0.001;0.085;0.000;0.015;0.000;0.098;0.145;0.071;0.033;0.094;0.032;0.313;0.000;0.000;disturbed;0
7.375;0.000;0.000;0.030;0.044;0.016;0.016;0.054;0.037;0.000;0.000;0.000;0.000;0.000;0.000;0.103;0.016;0.017;0.000;0.131;0.178;0.142;0.055;0.077;0.063;0.282;0.000;0.000;disturbed;0
7.418;0.000;0.000;0.029;0.041;0.014;0.014;0.047;0.038;0.000;0.000;0.000;0.000;0.000;0.000;0.103;0.016;0.017;0.000;0.130;0.177;0.123;0.052;0.053;0.076;0.346;0.000;0.000;disturbed;0
7.460;0.000;0.000;0.033;0.056;0.013;0.013;0.038;0.022;0.000;0.000;0.000;0.000;0.000;0.000;0.097;0.010;0.016;0.000;0.142;0.178;0.130;0.069;0.035;0.102;0.369;0.000;0.000;disturbed;0
7.502;0.000;0.000;0.030;0.046;0.012;0.012;0.020;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.091;0.005;0.016;0.000;0.146;0.185;0.103;0.059;0.030;0.089;0.432;0.000;0.000;disturbed;0
7.543;0.000;0.000;0.028;0.048;0.011;0.011;0.007;0.005;0.000;0.000;0.000;0.000;0.000;0.000;0.091;0.005;0.016;0.000;0.149;0.188;0.143;0.032;0.016;0.110;0.384;0.000;0.000;disturbed;0
7.585;0.000;0.000;0.028;0.043;0.011;0.011;0.009;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.091;0.005;0.016;0.000;0.150;0.191;0.107;0.038;0.022;0.117;0.432;0.000;0.000;disturbed;0
7.628;0.000;0.000;0.033;0.041;0.011;0.011;0.010;0.005;0.000;0.000;0.000;0.000;0.000;0.002;0.085;0.000;0.015;0.000;0.151;0.194;0.114;0.055;0.024;0.111;0.398;0.000;0.000;disturbed;0
7.682;0.000;0.000;0.036;0.051;0.011;0.011;0.007;0.005;0.000;0.000;0.000;0.000;0.000;0.016;0.070;0.000;0.015;0.000;0.154;0.190;0.119;0.042;0.026;0.135;0.311;0.000;0.000;disturbed;0
7.737;0.000;0.000;0.037;0.044;0.011;0.011;0.009;0.007;0.000;0.000;0.000;0.000;0.000;0.034;0.053;0.000;0.015;0.000;0.154;0.188;0.061;0.044;0.027;0.204;0.308;0.000;0.000;disturbed;0
7.779;0.000;0.000;0.047;0.048;0.011;0.011;0.006;0.006;0.000;0.000;0.000;0.000;0.000;0.063;0.024;0.000;0.015;0.000;0.156;0.186;0.095;0.056;0.017;0.142;0.320;0.000;0.000;disturbed;0
7.836;0.000;0.000;0.044;0.043;0.011;0.011;0.008;0.008;0.000;0.000;0.000;0.000;0.000;0.080;0.006;0.000;0.015;0.000;0.158;0.185;0.094;0.028;0.020;0.121;0.277;0.000;0.000;disturbed;0
7.877;0.000;0.000;0.041;0.039;0.011;0.011;0.009;0.009;0.000;0.000;0.000;0.000;0.032;0.118;0.000;0.000;0.015;0.000;0.136;0.176;0.097;0.033;0.015;0.053;0.180;0.000;0.000;disturbed;0
7.933;0.000;0.000;0.040;0.048;0.011;0.011;0.004;0.010;0.000;0.000;0.000;0.000;0.038;0.125;0.000;0.000;0.015;0.000;0.133;0.171;0.095;0.055;0.013;0.071;0.124;0.000;0.000;natural;0
7.986;0.000;0.000;0.039;0.041;0.011;0.011;0.005;0.010;0.000;0.000;0.000;0.000;0.051;0.137;0.000;0.000;0.015;0.000;0.123;0.160;0.125;0.043;0.019;0.056;0.150;0.000;0.000;disturbed;0
8.043;0.000;0.000;0.048;0.048;0.011;0.011;0.019;0.021;0.000;0.000;0.000;0.000;0.051;0.137;0.000;0.000;0.015;0.004;0.126;0.166;0.176;0.068;0.023;0.062;0.157;0.000;0.000;disturbed;0
8.085;0.000;0.000;0.050;0.049;0.021;0.011;0.026;0.026;0.000;0.000;0.000;0.000;0.039;0.125;0.000;0.000;0.015;0.002;0.120;0.161;0.133;0.072;0.026;0.067;0.182;0.000;0.000;disturbed;0
8.128;0.000;0.000;0.053;0.060;0.024;0.021;0.034;0.027;0.000;0.000;0.000;0.000;0.036;0.122;0.000;0.000;0.015;0.002;0.130;0.167;0.135;0.084;0.026;0.065;0.265;0.000;0.000;disturbed;0
8.170;0.000;0.000;0.061;0.085;0.026;0.024;0.031;0.027;0.000;0.000;0.000;0.000;0.030;0.117;0.000;0.000;0.017;0.005;0.129;0.167;0.160;0.076;0.027;0.057;0.209;0.000;0.000;disturbed;0
8.212;0.000;0.000;0.049;0.055;0.027;0.018;0.029;0.027;0.000;0.000;0.000;0.000;0.030;0.117;0.000;0.000;0.017;0.004;0.118;0.155;0.129;0.059;0.027;0.047;0.093;0.000;0.000;natural;0
8.255;0.000;0.000;0.030;0.041;0.018;0.018;0.034;0.027;0.103;0.101;0.000;0.000;0.393;0.476;0.000;0.000;0.016;0.003;0.087;0.130;0.129;0.027;0.027;0.106;0.415;0.000;0.000;disturbed;0
8.296;0.000;0.000;0.028;0.039;0.023;0.015;0.032;0.027;0.108;0.107;0.000;0.000;0.393;0.476;0.000;0.000;0.016;0.002;0.076;0.119;0.147;0.020;0.027;0.131;0.362;0.000;0.000;disturbed;0
8.338;0.000;0.000;0.028;0.039;0.025;0.013;0.030;0.027;0.103;0.101;0.000;0.000;0.374;0.457;0.000;0.000;0.016;0.002;0.073;0.117;0.135;0.027;0.027;0.179;0.381;0.000;0.000;disturbed;0
8.379;0.000;0.000;0.027;0.038;0.018;0.012;0.029;0.027;0.090;0.088;0.000;0.000;0.343;0.427;0.000;0.000;0.015;0.001;0.071;0.118;0.135;0.023;0.027;0.139;0.367;0.000;0.000;disturbed;0
8.421;0.000;0.000;0.027;0.047;0.014;0.011;0.018;0.018;0.090;0.088;0.000;0.000;0.341;0.425;0.000;0.000;0.015;0.001;0.070;0.117;0.148;0.053;0.017;0.168;0.372;0.000;0.000;disturbed;0
8.464;0.000;0.000;0.027;0.043;0.012;0.011;0.022;0.014;0.091;0.090;0.000;0.000;0.315;0.399;0.000;0.000;0.015;0.001;0.070;0.119;0.152;0.044;0.021;0.135;0.372;0.000;0.000;disturbed;0
8.506;0.000;0.000;0.027;0.049;0.012;0.011;0.015;0.012;0.097;0.096;0.000;0.000;0.306;0.390;0.000;0.000;0.011;0.001;0.069;0.121;0.154;0.040;0.023;0.143;0.396;0.000;0.000;disturbed;0
8.547;0.000;0.000;0.027;0.041;0.011;0.011;0.007;0.007;0.000;0.000;0.000;0.000;0.602;0.681;0.000;0.000;0.007;0.000;0.058;0.090;0.239;0.058;0.019;0.255;0.397;0.000;0.000;disturbed;0
8.589;0.000;0.000;0.033;0.048;0.005;0.005;0.002;0.003;0.000;0.000;0.000;0.000;0.740;0.816;0.000;0.000;0.005;0.000;0.057;0.084;0.267;0.062;0.022;0.392;0.443;0.000;0.000;disturbed;0
8.633;0.000;0.000;0.030;0.043;0.007;0.007;0.006;0.006;0.000;0.000;0.000;0.000;0.740;0.816;0.000;0.000;0.004;0.000;0.052;0.080;0.246;0.057;0.024;0.436;0.418;0.000;0.000;disturbed;0
8.674;0.000;0.000;0.029;0.041;0.008;0.008;0.008;0.008;0.000;0.000;0.000;0.000;0.700;0.777;0.000;0.000;0.003;0.000;0.049;0.074;0.229;0.062;0.025;0.403;0.460;0.000;0.000;disturbed;0
8.714;0.000;0.000;0.017;0.043;0.010;0.010;0.006;0.006;0.000;0.000;0.000;0.000;0.636;0.715;0.000;0.000;0.005;0.000;0.048;0.069;0.190;0.016;0.026;0.354;0.408;0.000;0.000;disturbed;0
8.756;0.000;0.000;0.021;0.041;0.010;0.010;0.007;0.007;0.000;0.000;0.000;0.000;0.611;0.690;0.000;0.000;0.004;0.000;0.046;0.070;0.202;0.017;0.027;0.331;0.347;0.000;0.000;disturbed;0
8.800;0.000;0.000;0.023;0.048;0.010;0.010;0.003;0.003;0.012;0.012;0.000;0.000;0.573;0.653;0.000;0.000;0.003;0.000;0.045;0.074;0.206;0.017;0.027;0.308;0.353;0.000;0.000;disturbed;0
8.840;0.000;0.000;0.024;0.052;0.010;0.010;0.006;0.006;0.019;0.019;0.000;0.000;0.550;0.631;0.000;0.000;0.006;0.000;0.047;0.078;0.208;0.009;0.027;0.253;0.367;0.000;0.000;disturbed;0
8.881;0.000;0.000;0.026;0.042;0.011;0.011;0.009;0.009;0.023;0.023;0.000;0.000;0.515;0.596;0.000;0.000;0.007;0.000;0.044;0.082;0.160;0.010;0.027;0.188;0.351;0.000;0.000;disturbed;0
8.922;0.000;0.000;0.026;0.033;0.011;0.011;0.009;0.009;0.034;0.033;0.000;0.000;0.487;0.568;0.000;0.000;0.005;0.000;0.040;0.080;0.130;0.014;0.027;0.161;0.338;0.000;0.000;disturbed;0
8.965;0.000;0.000;0.026;0.035;0.011;0.011;0.004;0.004;0.047;0.046;0.000;0.000;0.472;0.553;0.000;0.000;0.008;0.000;0.040;0.082;0.135;0.025;0.017;0.139;0.322;0.000;0.000;disturbed;0
9.007;0.000;0.000;0.027;0.036;0.011;0.011;0.002;0.002;0.052;0.051;0.000;0.000;0.469;0.550;0.000;0.000;0.006;0.000;0.037;0.076;0.136;0.021;0.014;0.136;0.309;0.000;0.000;disturbed;0
9.047;0.000;0.000;0.027;0.037;0.011;0.011;0.001;0.001;0.000;0.000;0.000;0.000;0.413;0.496;0.000;0.000;0.009;0.000;0.060;0.100;0.129;0.032;0.011;0.115;0.085;0.000;0.000;natural;0
9.089;0.000;0.000;0.033;0.047;0.011;0.011;0.005;0.005;0.000;0.000;0.000;0.000;0.396;0.480;0.000;0.000;0.011;0.000;0.082;0.104;0.169;0.068;0.019;0.132;0.029;0.000;0.000;natural;0
9.133;0.000;0.000;0.036;0.051;0.011;0.011;0.008;0.008;0.000;0.000;0.000;0.000;0.390;0.473;0.000;0.000;0.011;0.000;0.083;0.103;0.180;0.056;0.023;0.087;0.041;0.000;0.000;natural;0
9.174;0.000;0.000;0.048;0.060;0.021;0.011;0.004;0.004;0.000;0.000;0.000;0.000;0.390;0.473;0.000;0.000;0.012;0.000;0.077;0.100;0.167;0.051;0.017;0.057;0.042;0.000;0.000;natural;0
9.214;0.000;0.000;0.053;0.071;0.015;0.011;0.001;0.006;0.000;0.000;0.000;0.000;0.384;0.467;0.000;0.000;0.016;0.004;0.097;0.127;0.189;0.046;0.012;0.005;0.002;0.000;0.000;natural;0
9.255;0.014;0.000;0.061;0.068;0.013;0.011;0.001;0.003;0.000;0.000;0.000;0.014;0.321;0.408;0.000;0.000;0.018;0.006;0.122;0.152;0.179;0.108;0.020;0.001;0.000;0.000;0.000;natural;0
9.299;0.052;0.000;0.058;0.063;0.012;0.011;0.006;0.007;0.000;0.000;0.000;0.052;0.304;0.392;0.000;0.000;0.025;0.008;0.123;0.159;0.168;0.087;0.024;0.000;0.000;0.000;0.000;natural;0
9.340;0.042;0.000;0.056;0.064;0.012;0.011;0.008;0.009;0.000;0.000;0.000;0.042;0.283;0.371;0.000;0.000;0.030;0.010;0.124;0.159;0.147;0.066;0.017;0.000;0.000;0.000;0.000;natural;0
9.381;0.046;0.000;0.070;0.072;0.021;0.011;0.003;0.003;0.000;0.000;0.000;0.046;0.276;0.364;0.000;0.000;0.032;0.012;0.124;0.162;0.163;0.065;0.013;0.000;0.000;0.000;0.000;natural;0
9.423;0.041;0.000;0.074;0.087;0.017;0.011;0.002;0.001;0.000;0.000;0.000;0.041;0.268;0.357;0.000;0.000;0.031;0.012;0.118;0.158;0.134;0.065;0.012;0.000;0.000;0.000;0.000;natural;0
9.466;0.055;0.000;0.070;0.081;0.023;0.011;0.006;0.001;0.000;0.000;0.000;0.055;0.266;0.354;0.000;0.000;0.030;0.016;0.117;0.159;0.127;0.072;0.011;0.000;0.000;0.000;0.000;natural;0
9.507;0.059;0.000;0.074;0.079;0.025;0.011;0.008;0.001;0.000;0.000;0.000;0.059;0.266;0.353;0.000;0.000;0.033;0.018;0.108;0.151;0.116;0.099;0.011;0.000;0.000;0.000;0.000;natural;0
9.548;0.061;0.000;0.076;0.070;0.015;0.011;0.003;0.000;0.000;0.000;0.000;0.061;0.258;0.346;0.000;0.000;0.037;0.019;0.100;0.140;0.130;0.083;0.011;0.000;0.000;0.000;0.000;natural;0
9.590;0.034;0.000;0.072;0.073;0.013;0.011;0.007;0.000;0.000;0.000;0.000;0.034;0.258;0.346;0.000;0.000;0.035;0.019;0.090;0.132;0.126;0.081;0.011;0.000;0.000;0.000;0.000;natural;0
9.634;0.119;0.000;0.070;0.070;0.012;0.011;0.004;0.000;0.000;0.000;0.000;0.119;0.257;0.344;0.000;0.000;0.040;0.020;0.091;0.134;0.061;0.085;0.011;0.000;0.000;0.000;0.000;natural;0
9.675;0.130;0.000;0.068;0.068;0.012;0.011;0.002;0.000;0.000;0.000;0.000;0.130;0.261;0.350;0.000;0.000;0.040;0.019;0.090;0.133;0.084;0.074;0.011;0.000;0.000;0.000;0.000;natural;0
9.715;0.171;0.000;0.081;0.075;0.011;0.011;0.001;0.000;0.000;0.000;0.000;0.170;0.260;0.350;0.000;0.000;0.043;0.019;0.090;0.129;0.098;0.093;0.011;0.000;0.000;0.000;0.000;natural;0
9.757;0.171;0.000;0.079;0.071;0.011;0.011;0.001;0.000;0.000;0.000;0.000;0.170;0.260;0.349;0.000;0.000;0.043;0.021;0.089;0.129;0.047;0.102;0.011;0.000;0.000;0.000;0.000;natural;0
9.799;0.192;0.000;0.088;0.085;0.011;0.011;0.000;0.000;0.000;0.000;0.000;0.190;0.257;0.347;0.000;0.000;0.046;0.022;0.106;0.132;0.100;0.097;0.011;0.000;0.000;0.000;0.000;natural;0
9.841;0.195;0.000;0.076;0.075;0.011;0.011;0.000;0.000;0.000;0.000;0.000;0.192;0.258;0.347;0.000;0.000;0.047;0.020;0.101;0.122;0.087;0.076;0.011;0.000;0.000;0.000;0.000;natural;0
9.882;0.222;0.000;0.068;0.073;0.011;0.011;0.000;0.000;0.000;0.000;0.000;0.218;0.268;0.357;0.000;0.000;0.048;0.021;0.100;0.128;0.065;0.098;0.011;0.000;0.000;0.000;0.000;natural;0
9.923;0.212;0.000;0.084;0.074;0.011;0.011;0.000;0.000;0.000;0.000;0.014;0.222;0.262;0.351;0.000;0.000;0.049;0.022;0.099;0.129;0.054;0.113;0.011;0.000;0.000;0.000;0.000;natural;0
9.966;0.187;0.000;0.074;0.070;0.011;0.011;0.000;0.000;0.000;0.000;0.019;0.203;0.261;0.350;0.000;0.000;0.050;0.023;0.096;0.124;0.060;0.091;0.011;0.000;0.000;0.000;0.000;natural;0
10.008;0.213;0.000;0.070;0.068;0.011;0.011;0.000;0.000;0.000;0.000;0.010;0.219;0.262;0.351;0.000;0.000;0.048;0.021;0.096;0.122;0.053;0.073;0.011;0.000;0.000;0.000;0.000;natural;0
10.049;0.241;0.000;0.067;0.066;0.011;0.011;0.000;0.000;0.000;0.000;0.008;0.243;0.266;0.355;0.000;0.000;0.050;0.023;0.092;0.118;0.044;0.081;0.011;0.000;0.000;0.000;0.000;natural;1
