unityGameTime;leftEyeClosedValue;rightEyeClosedValue;rightCheekRiseValue;leftCheekRiseValue;rightSmileValue;leftSmileValue;rightDimplerValue;leftDimplerValue;rightEyeUpValue;leftEyeUpValue;rightEyeDownValue;leftEyeDownValue;rightEyeRightValue;leftEyeRightValue;rightEyeLeftValue;leftEyeLeftValue;leftBrowLowerValue;rightBrowLowerValue;leftInnerBrowRiseValue;rightInnerBrowRiseValue;leftLidTightnerValue;rightLidTightnerValue;jawDropValue;leftLidRiserValue;rightLidRiserValue;leftLipCornerDepressor;rightLipCornerDepressor;label;flag
4.645;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.220;0.306;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
4.713;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.193;0.279;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
4.780;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.159;0.246;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
4.842;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.137;0.223;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
4.902;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.131;0.217;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
4.962;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.190;0.276;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
5.019;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.179;0.265;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
5.075;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.179;0.265;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
5.130;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.153;0.239;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
5.177;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.091;0.178;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
5.227;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.091;0.178;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
5.276;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.089;0.175;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
5.326;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.089;0.176;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
5.374;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.090;0.177;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
5.422;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.091;0.178;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
5.470;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.093;0.180;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
5.517;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.100;0.186;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
5.562;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.100;0.186;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
5.604;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.099;0.185;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
5.651;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.093;0.180;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
5.700;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.093;0.180;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
5.734;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.086;0.173;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
5.779;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.086;0.173;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
5.822;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.087;0.173;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
5.865;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.087;0.173;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
5.909;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.086;0.173;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
5.949;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.079;0.165;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
5.989;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.079;0.165;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
6.032;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.081;0.167;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
6.074;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.081;0.167;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
6.115;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.067;0.153;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
6.156;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.067;0.154;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
6.200;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.071;0.158;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
6.242;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.071;0.158;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
6.284;0.000;0.000;0.000;0.004;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.069;0.156;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
6.327;0.000;0.000;0.000;0.007;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.073;0.159;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
6.370;0.000;0.000;0.000;0.005;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.069;0.155;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
6.410;0.000;0.000;0.000;0.003;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.073;0.159;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
6.452;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.074;0.161;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
6.493;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.070;0.157;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
6.536;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.070;0.157;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
6.577;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.076;0.163;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
6.619;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.072;0.159;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
6.661;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.070;0.157;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
6.703;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.068;0.155;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
6.745;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.068;0.155;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
6.786;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.066;0.152;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
6.828;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.066;0.152;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
6.872;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.066;0.152;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
6.912;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.069;0.155;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
6.953;0.000;0.000;0.000;0.004;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.068;0.154;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
6.994;0.000;0.000;0.000;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.014;0.100;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
7.038;0.000;0.000;0.000;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.014;0.100;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
7.079;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.018;0.105;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
7.120;0.000;0.000;0.000;0.006;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.016;0.102;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
7.162;0.000;0.000;0.000;0.009;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.016;0.102;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
7.206;0.000;0.000;0.000;0.005;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.021;0.107;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
7.246;0.000;0.000;0.000;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.027;0.113;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
7.287;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.027;0.113;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
7.329;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.026;0.112;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
7.372;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.026;0.112;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
7.415;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.033;0.119;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
7.455;0.000;0.000;0.000;0.006;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.033;0.119;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
7.496;0.000;0.000;0.000;0.004;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.033;0.120;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
7.538;0.000;0.000;0.000;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.033;0.119;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
7.578;0.000;0.000;0.000;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.035;0.121;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
7.620;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.035;0.121;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
7.663;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.038;0.124;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
7.706;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.038;0.124;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
7.748;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.113;0.027;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;natural;0
7.789;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.163;0.077;0.000;0.000;0.000;0.000;0.000;0.000;0.004;0.000;0.000;0.000;0.000;natural;0
7.831;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.149;0.062;0.000;0.000;0.000;0.000;0.000;0.000;0.002;0.000;0.000;0.000;0.000;natural;0
7.873;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.137;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.002;0.000;0.000;0.000;0.000;natural;0
7.912;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.137;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.007;0.000;0.000;0.000;0.000;natural;0
7.952;0.031;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.031;0.000;0.000;0.332;0.246;0.000;0.000;0.000;0.000;0.000;0.000;0.010;0.000;0.000;0.000;0.000;natural;0
7.993;0.231;0.000;0.019;0.006;0.000;0.000;0.000;0.000;0.000;0.000;0.102;0.302;0.000;0.000;0.318;0.231;0.008;0.004;0.004;0.000;0.000;0.020;0.010;0.000;0.000;0.000;0.000;natural;0
8.035;0.300;0.022;0.047;0.021;0.000;0.000;0.006;0.006;0.000;0.000;0.284;0.335;0.000;0.000;0.292;0.205;0.006;0.003;0.003;0.000;0.011;0.050;0.010;0.000;0.000;0.000;0.000;natural;0
8.077;0.219;0.020;0.062;0.033;0.029;0.019;0.055;0.055;0.000;0.000;0.280;0.357;0.000;0.000;0.227;0.140;0.008;0.006;0.002;0.000;0.015;0.055;0.011;0.000;0.000;0.000;0.000;natural;0
8.119;0.155;0.000;0.152;0.097;0.151;0.139;0.164;0.164;0.000;0.000;0.100;0.243;0.000;0.000;0.107;0.020;0.021;0.012;0.008;0.000;0.036;0.132;0.049;0.000;0.000;0.000;0.000;happy;0
8.162;0.075;0.000;0.182;0.141;0.228;0.227;0.193;0.208;0.000;0.000;0.031;0.106;0.000;0.000;0.087;0.000;0.022;0.013;0.009;0.000;0.039;0.176;0.071;0.000;0.000;0.000;0.000;happy;0
8.206;0.038;0.000;0.194;0.166;0.284;0.274;0.230;0.247;0.000;0.000;0.004;0.042;0.000;0.020;0.067;0.000;0.021;0.010;0.010;0.000;0.040;0.191;0.098;0.000;0.000;0.000;0.000;happy;0
8.248;0.036;0.000;0.272;0.218;0.376;0.375;0.286;0.287;0.000;0.000;0.000;0.036;0.000;0.024;0.062;0.000;0.019;0.006;0.012;0.000;0.061;0.218;0.144;0.000;0.000;0.000;0.000;happy;0
8.290;0.054;0.000;0.411;0.372;0.516;0.505;0.338;0.349;0.000;0.000;0.015;0.069;0.000;0.031;0.056;0.000;0.021;0.008;0.013;0.000;0.144;0.267;0.180;0.000;0.000;0.000;0.000;happy;0
8.332;0.075;0.000;0.715;0.687;0.765;0.754;0.403;0.414;0.000;0.000;0.057;0.131;0.014;0.100;0.000;0.000;0.031;0.019;0.027;0.009;0.242;0.378;0.219;0.000;0.000;0.000;0.000;happy;0
8.372;0.105;0.006;0.786;0.769;0.851;0.850;0.368;0.393;0.000;0.000;0.189;0.262;0.170;0.256;0.000;0.000;0.038;0.026;0.041;0.019;0.334;0.421;0.213;0.000;0.000;0.000;0.000;happy;0
8.412;0.109;0.176;0.825;0.798;0.916;0.900;0.355;0.382;0.000;0.000;0.340;0.340;0.343;0.428;0.000;0.000;0.055;0.040;0.049;0.033;0.366;0.398;0.198;0.000;0.000;0.000;0.000;happy;0
8.451;0.055;0.034;0.863;0.862;0.955;0.944;0.330;0.356;0.000;0.000;0.310;0.321;0.486;0.569;0.000;0.000;0.057;0.047;0.054;0.042;0.449;0.410;0.196;0.000;0.000;0.000;0.000;happy;0
8.492;0.102;0.001;0.890;0.890;0.982;0.982;0.327;0.362;0.000;0.000;0.135;0.226;0.407;0.490;0.000;0.000;0.059;0.049;0.064;0.051;0.452;0.422;0.218;0.000;0.000;0.000;0.000;happy;0
8.534;0.046;0.000;0.865;0.865;0.983;0.983;0.326;0.355;0.000;0.000;0.080;0.125;0.358;0.442;0.000;0.000;0.058;0.048;0.062;0.049;0.416;0.391;0.222;0.000;0.000;0.000;0.000;happy;0
8.574;0.018;0.000;0.854;0.854;0.983;0.968;0.339;0.362;0.000;0.000;0.025;0.043;0.324;0.408;0.000;0.000;0.049;0.042;0.060;0.047;0.398;0.359;0.223;0.000;0.000;0.000;0.000;happy;0
8.616;0.020;0.000;0.880;0.864;0.983;0.982;0.355;0.382;0.000;0.000;0.002;0.021;0.228;0.313;0.000;0.000;0.038;0.036;0.062;0.045;0.420;0.323;0.251;0.000;0.000;0.000;0.000;happy;0
8.659;0.021;0.000;0.866;0.854;0.983;0.983;0.354;0.381;0.000;0.000;0.000;0.021;0.191;0.277;0.000;0.000;0.035;0.034;0.062;0.044;0.433;0.306;0.250;0.000;0.000;0.000;0.000;happy;0
8.702;0.021;0.000;0.855;0.839;0.969;0.969;0.353;0.372;0.000;0.000;0.000;0.021;0.146;0.232;0.000;0.000;0.033;0.032;0.061;0.043;0.435;0.326;0.250;0.000;0.000;0.000;0.000;happy;0
8.745;0.021;0.000;0.841;0.837;0.982;0.982;0.353;0.368;0.000;0.000;0.000;0.021;0.108;0.194;0.000;0.000;0.032;0.031;0.059;0.043;0.475;0.348;0.258;0.000;0.000;0.000;0.000;happy;0
8.788;0.024;0.000;0.835;0.822;0.970;0.963;0.337;0.360;0.000;0.000;0.000;0.024;0.055;0.141;0.000;0.000;0.029;0.029;0.059;0.039;0.453;0.330;0.237;0.000;0.000;0.000;0.000;happy;0
8.832;0.022;0.000;0.849;0.833;0.990;0.980;0.331;0.357;0.000;0.000;0.000;0.022;0.029;0.115;0.000;0.000;0.029;0.028;0.060;0.044;0.476;0.348;0.236;0.000;0.000;0.000;0.000;happy;0
8.875;0.021;0.000;0.852;0.849;0.993;0.983;0.336;0.361;0.000;0.000;0.000;0.021;0.000;0.086;0.000;0.000;0.028;0.028;0.056;0.040;0.466;0.344;0.245;0.000;0.000;0.000;0.000;happy;0
8.916;0.021;0.000;0.895;0.885;0.999;0.992;0.359;0.374;0.000;0.000;0.000;0.021;0.000;0.084;0.002;0.000;0.027;0.025;0.057;0.045;0.451;0.348;0.257;0.000;0.000;0.000;0.000;happy;0
8.957;0.079;0.000;0.875;0.870;0.995;0.986;0.353;0.363;0.000;0.000;0.022;0.101;0.003;0.089;0.000;0.000;0.031;0.025;0.064;0.048;0.510;0.387;0.253;0.000;0.000;0.000;0.000;happy;0
8.999;0.213;0.055;0.854;0.859;0.985;0.978;0.349;0.358;0.000;0.000;0.271;0.272;0.003;0.089;0.000;0.000;0.042;0.030;0.064;0.050;0.496;0.385;0.252;0.000;0.000;0.000;0.000;happy;0
9.040;0.431;0.417;0.821;0.813;0.968;0.957;0.335;0.348;0.000;0.000;0.219;0.210;0.000;0.073;0.014;0.000;0.049;0.033;0.062;0.048;0.413;0.333;0.251;0.000;0.000;0.000;0.000;happy;0
9.078;0.557;0.453;0.804;0.779;0.953;0.937;0.321;0.332;0.000;0.000;0.255;0.181;0.000;0.000;0.109;0.022;0.053;0.039;0.060;0.043;0.363;0.321;0.232;0.000;0.000;0.000;0.000;happy;0
9.119;0.102;0.046;0.851;0.838;0.983;0.972;0.321;0.340;0.000;0.000;0.339;0.364;0.000;0.000;0.221;0.133;0.058;0.042;0.060;0.042;0.518;0.387;0.229;0.000;0.000;0.000;0.000;happy;0
9.159;0.099;0.002;0.883;0.872;0.991;0.988;0.333;0.354;0.000;0.000;0.172;0.260;0.000;0.000;0.218;0.130;0.060;0.042;0.066;0.046;0.544;0.408;0.241;0.000;0.000;0.000;0.000;happy;0
